Time, 1 (House 1), House 1 Magnitude, House 1 Phase, 10 (House 2), House 2 Magnitude, House 2 Phase, 11 (House 3), House 3 Magnitude, House 3 Phase, 12 (House 4), House 4 Magnitude, House 4 Phase, 13 (House 5), House 5 Magnitude, House 5 Phase, 14 (House 6), House 6 Magnitude, House 6 Phase, 15 (House 7), House 7 Magnitude, House 7 Phase, 16 (House 8), House 8 Magnitude, House 8 Phase, 17 (House 9), House 9 Magnitude, House 9 Phase, 18 (House 10), House 10 Magnitude, House 10 Phase, 19 (House 11), House 11 Magnitude, House 11 Phase, 2 (House 12), House 12 Magnitude, House 12 Phase, 20 (House 13), House 13 Magnitude, House 13 Phase, 21 (House 14), House 14 Magnitude, House 14 Phase, 22 (House 15), House 15 Magnitude, House 15 Phase, 23 (House 16), House 16 Magnitude, House 16 Phase, 24 (House 17), House 17 Magnitude, House 17 Phase, 25 (House 18), House 18 Magnitude, House 18 Phase, 26 (House 19), House 19 Magnitude, House 19 Phase, 27 (House 20), House 20 Magnitude, House 20 Phase, 28 (House 21), House 21 Magnitude, House 21 Phase, 29 (House 22), House 22 Magnitude, House 22 Phase, 3 (House 23), House 23 Magnitude, House 23 Phase, 30 (House 24), House 24 Magnitude, House 24 Phase, 31 (House 25), House 25 Magnitude, House 25 Phase, 32 (House 26), House 26 Magnitude, House 26 Phase, 33 (House 27), House 27 Magnitude, House 27 Phase, 34 (House 28), House 28 Magnitude, House 28 Phase, 35 (House 29), House 29 Magnitude, House 29 Phase, 36 (House 30), House 30 Magnitude, House 30 Phase, 37 (House 31), House 31 Magnitude, House 31 Phase, 38 (House 32), House 32 Magnitude, House 32 Phase, 39 (House 33), House 33 Magnitude, House 33 Phase, 4 (House 34), House 34 Magnitude, House 34 Phase, 40 (House 35), House 35 Magnitude, House 35 Phase, 41 (House 36), House 36 Magnitude, House 36 Phase, 42 (House 37), House 37 Magnitude, House 37 Phase, 43 (House 38), House 38 Magnitude, House 38 Phase, 44 (House 39), House 39 Magnitude, House 39 Phase, 45 (House 40), House 40 Magnitude, House 40 Phase, 46 (House 41), House 41 Magnitude, House 41 Phase, 47 (House 42), House 42 Magnitude, House 42 Phase, 48 (House 43), House 43 Magnitude, House 43 Phase, 49 (House 44), House 44 Magnitude, House 44 Phase, 5 (House 45), House 45 Magnitude, House 45 Phase, 50 (House 46), House 46 Magnitude, House 46 Phase, 51 (House 47), House 47 Magnitude, House 47 Phase, 52 (House 48), House 48 Magnitude, House 48 Phase, 53 (House 49), House 49 Magnitude, House 49 Phase, 54 (House 50), House 50 Magnitude, House 50 Phase, 55 (House 51), House 51 Magnitude, House 51 Phase, 56 (House 52), House 52 Magnitude, House 52 Phase, 57 (House 53), House 53 Magnitude, House 53 Phase, 58 (House 54), House 54 Magnitude, House 54 Phase, 59 (House 55), House 55 Magnitude, House 55 Phase, 6 (House 56), House 56 Magnitude, House 56 Phase, 60 (House 57), House 57 Magnitude, House 57 Phase, 61 (House 58), House 58 Magnitude, House 58 Phase, 62 (House 59), House 59 Magnitude, House 59 Phase, 63 (House 60), House 60 Magnitude, House 60 Phase, 64 (House 61), House 61 Magnitude, House 61 Phase, 65 (House 62), House 62 Magnitude, House 62 Phase, 66 (House 63), House 63 Magnitude, House 63 Phase, 7 (House 64), House 64 Magnitude, House 64 Phase, 8 (House 65), House 65 Magnitude, House 65 Phase, 9 (House 66), House 66 Magnitude, House 66 Phase, 
2019 Aug 19 (Mon) 5:00, 211.358, 298.905, -12.7612, 205.891, 291.173, -135.169, 206.851, 292.532, -134.568, 206.083, 291.446, 104.266, 214.806, 303.782, -12.7265, 210.227, 297.305, -134.533, 206.083, 291.446, 104.266, 202.745, 286.725, 103.731, 214.885, 303.894, -13.0697, 209.335, 296.044, -134.314, 199.49, 282.122, 103.696, 214.885, 303.894, -13.0697, 196.902, 278.462, 103.266, 214.752, 303.705, -13.3577, 208.532, 294.909, -134.185, 210.653, 297.908, -134.801, 204.565, 289.299, 104.604, 210.212, 297.285, -12.721, 210.653, 297.908, -134.801, 204.565, 289.299, 104.604, 208.02, 294.185, 104.578, 212.513, 300.538, -12.6761, 209.335, 296.044, -134.314, 205.891, 291.173, -135.169, 208.02, 294.185, 104.578, 208.857, 295.368, -135.193, 207.593, 293.581, 104.512, 208.712, 295.163, -12.7815, 205.504, 290.626, -135.227, 204.261, 288.868, 104.477, 198.481, 280.695, 103.028, 214.773, 303.734, -13.5277, 208.098, 294.295, -134.081, 210.212, 297.285, -12.721, 195.294, 276.188, 102.994, 214.773, 303.734, -13.5277, 204.757, 289.57, -134.115, 194.008, 274.369, 102.876, 214.621, 303.519, -13.744, 208.37, 294.68, -133.946, 194.008, 274.369, 102.876, 211.175, 298.646, -13.7787, 208.37, 294.68, -133.946, 205.865, 291.137, 104.693, 209.101, 295.713, -12.7109, 215.488, 304.746, -12.3622, 208.089, 294.283, -134.619, 209.224, 295.887, 104.728, 215.488, 304.746, -12.3622, 208.089, 294.283, -134.619, 209.046, 295.636, 104.612, 214.99, 304.042, -12.34, 206.995, 292.736, -134.798, 209.046, 295.636, 104.612, 214.99, 304.042, -12.34, 212.118, 299.98, -12.7467, 206.995, 292.736, -134.798, 204.934, 289.82, 104.56, 211.143, 298.602, -12.5474, 210.622, 297.865, -134.708, 208.277, 294.549, 104.595, 214.589, 303.474, -12.5127, 210.622, 297.865, -134.708, 196.902, 278.462, 103.266, 211.304, 298.829, -13.3924, 205.184, 290.174, -134.22, 
2019 Aug 19 (Mon) 5:30, 211.191, 298.669, -13.1938, 205.693, 290.894, -135.59, 206.656, 292.256, -134.99, 205.852, 291.119, 103.859, 214.636, 303.541, -13.1592, 210.028, 297.024, -134.955, 205.852, 291.119, 103.859, 202.494, 286.37, 103.315, 214.686, 303.612, -13.5137, 209.116, 295.735, -134.748, 199.244, 281.773, 103.281, 214.686, 303.612, -13.5137, 196.642, 278.094, 102.844, 214.532, 303.394, -13.8101, 208.299, 294.579, -134.627, 210.461, 297.637, -135.217, 204.349, 288.993, 104.2, 210.063, 297.074, -13.1478, 210.461, 297.637, -135.217, 204.349, 288.993, 104.2, 207.786, 293.854, 104.169, 212.35, 300.308, -13.1087, 209.116, 295.735, -134.748, 205.693, 290.894, -135.59, 207.786, 293.854, 104.169, 208.65, 295.075, -135.616, 207.353, 293.242, 104.1, 208.547, 294.93, -13.2167, 205.301, 290.339, -135.651, 204.025, 288.535, 104.065, 198.206, 280.306, 102.601, 214.538, 303.402, -13.9858, 207.856, 293.952, -134.528, 210.063, 297.074, -13.1478, 195.025, 275.807, 102.567, 214.538, 303.402, -13.9858, 204.519, 289.234, -134.563, 193.735, 273.982, 102.447, 214.379, 303.177, -14.2049, 208.122, 294.329, -134.396, 193.735, 273.982, 102.447, 210.938, 298.311, -14.2395, 208.122, 294.329, -134.396, 205.665, 290.855, 104.298, 208.941, 295.488, -13.1433, 215.353, 304.556, -12.781, 207.918, 294.041, -135.027, 209.02, 295.599, 104.332, 215.353, 304.556, -12.781, 207.918, 294.041, -135.027, 208.83, 295.33, 104.211, 214.843, 303.834, -12.7645, 206.814, 292.48, -135.212, 208.83, 295.33, 104.211, 214.843, 303.834, -12.7645, 211.949, 299.741, -13.1821, 206.814, 292.48, -135.212, 204.716, 289.512, 104.156, 210.994, 298.39, -12.9746, 210.431, 297.595, -135.124, 208.055, 294.235, 104.191, 214.436, 303.258, -12.9399, 210.431, 297.595, -135.124, 196.642, 278.094, 102.844, 211.088, 298.524, -13.8447, 204.956, 289.851, -134.662, 
2019 Aug 19 (Mon) 6:00, 210.592, 297.823, -13.4236, 205.103, 290.06, -135.81, 206.065, 291.42, -135.211, 205.26, 290.281, 103.65, 214.027, 302.68, -13.389, 209.426, 296.173, -135.176, 205.26, 290.281, 103.65, 201.888, 285.513, 103.103, 214.048, 302.71, -13.7474, 208.493, 294.853, -134.973, 198.648, 280.931, 103.068, 214.048, 302.71, -13.7474, 196.037, 277.238, 102.629, 213.872, 302.46, -14.0467, 207.66, 293.675, -134.856, 209.87, 296.801, -135.435, 203.771, 288.176, 103.992, 209.484, 296.256, -13.3757, 209.87, 296.801, -135.435, 203.771, 288.176, 103.992, 207.185, 293.004, 103.958, 211.751, 299.461, -13.3388, 208.493, 294.853, -134.973, 205.103, 290.06, -135.81, 207.185, 293.004, 103.958, 208.045, 294.22, -135.837, 206.747, 292.385, 103.889, 207.952, 294.089, -13.4479, 204.706, 289.498, -135.872, 203.429, 287.692, 103.854, 197.584, 279.426, 102.385, 213.863, 302.448, -14.2245, 207.205, 293.033, -134.76, 209.484, 296.256, -13.3757, 194.413, 274.942, 102.35, 213.863, 302.448, -14.2245, 203.88, 288.33, -134.794, 193.122, 273.115, 102.23, 213.697, 302.213, -14.4445, 207.464, 293.399, -134.629, 193.122, 273.115, 102.23, 210.267, 297.363, -14.4791, 207.464, 293.399, -134.629, 205.104, 290.061, 104.092, 208.352, 294.655, -13.3734, 214.779, 303.743, -13.0058, 207.353, 293.242, -135.243, 208.449, 294.792, 104.127, 214.779, 303.743, -13.0058, 207.353, 293.242, -135.243, 208.245, 294.503, 104.004, 214.256, 303.004, -12.9915, 206.24, 291.668, -135.429, 208.245, 294.503, 104.004, 214.256, 303.004, -12.9915, 211.344, 298.886, -13.4133, 206.24, 291.668, -135.429, 204.137, 288.694, 103.948, 210.411, 297.567, -13.2026, 209.84, 296.759, -135.343, 207.467, 293.402, 103.983, 213.843, 302.42, -13.168, 209.84, 296.759, -135.343, 196.037, 277.238, 102.629, 210.439, 297.606, -14.0813, 204.327, 288.962, -134.891, 
2019 Aug 19 (Mon) 6:30, 206.323, 291.784, -13.2017, 201.063, 284.346, -135.564, 201.996, 285.665, -134.967, 201.357, 284.762, 103.917, 209.687, 296.542, -13.1665, 205.29, 290.323, -134.932, 201.357, 284.762, 103.917, 197.968, 279.969, 103.391, 209.599, 296.418, -13.5013, 204.267, 288.877, -134.711, 194.792, 275.477, 103.356, 209.599, 296.418, -13.5013, 192.171, 271.771, 102.932, 209.346, 296.059, -13.7828, 203.37, 287.609, -134.581, 205.783, 291.021, -135.198, 199.927, 282.74, 104.249, 205.291, 290.326, -13.1678, 205.783, 291.021, -135.198, 199.927, 282.74, 104.249, 203.224, 287.403, 104.227, 207.457, 293.388, -13.1203, 204.267, 288.877, -134.711, 201.063, 284.346, -135.564, 203.224, 287.403, 104.227, 203.921, 288.388, -135.586, 202.77, 286.76, 104.163, 203.71, 288.09, -13.2248, 200.649, 283.761, -135.621, 199.516, 282.159, 104.128, 193.646, 273.857, 102.699, 209.282, 295.97, -13.9487, 202.871, 286.902, -134.475, 205.291, 290.326, -13.1678, 190.539, 269.463, 102.663, 209.282, 295.97, -13.9487, 199.616, 282.299, -134.51, 189.254, 267.645, 102.548, 209.094, 295.703, -14.1627, 203.096, 287.221, -134.34, 189.254, 267.645, 102.548, 205.739, 290.959, -14.1979, 203.096, 287.221, -134.34, 201.308, 284.693, 104.333, 204.128, 288.681, -13.1555, 210.558, 297.774, -12.8125, 203.389, 287.636, -135.021, 204.591, 289.335, 104.368, 210.558, 297.774, -12.8125, 203.389, 287.636, -135.021, 204.34, 288.981, 104.257, 209.99, 296.97, -12.7879, 202.249, 286.024, -135.198, 204.34, 288.981, 104.257, 209.99, 296.97, -12.7879, 207.032, 292.787, -13.1896, 202.249, 286.024, -135.198, 200.286, 283.247, 104.206, 206.196, 291.605, -12.9943, 205.752, 290.978, -135.106, 203.552, 287.866, 104.241, 209.558, 296.36, -12.9591, 205.752, 290.978, -135.106, 192.171, 271.771, 102.932, 205.987, 291.309, -13.818, 200.107, 282.994, -134.616, 
2019 Aug 19 (Mon) 7:00, 206.712, 292.334, -13.5374, 201.404, 284.828, -135.895, 202.342, 286.154, -135.298, 201.659, 285.189, 103.594, 210.082, 297.1, -13.5023, 205.641, 290.82, -135.263, 201.659, 285.189, 103.594, 198.258, 280.379, 103.059, 209.987, 296.966, -13.8481, 204.615, 289.369, -135.053, 195.078, 275.881, 103.024, 209.987, 296.966, -13.8481, 192.448, 272.163, 102.593, 209.727, 296.599, -14.138, 203.715, 288.097, -134.93, 206.133, 291.516, -135.524, 200.232, 283.171, 103.93, 205.684, 290.88, -13.4975, 206.133, 291.516, -135.524, 200.232, 283.171, 103.93, 203.531, 287.836, 103.902, 207.851, 293.946, -13.4555, 204.615, 289.369, -135.053, 201.404, 284.828, -135.895, 203.531, 287.836, 103.902, 204.265, 288.874, -135.919, 203.074, 287.191, 103.835, 204.097, 288.636, -13.5625, 200.988, 284.24, -135.954, 199.817, 282.583, 103.8, 193.921, 274.246, 102.355, 209.66, 296.504, -14.3095, 203.215, 287.389, -134.83, 205.684, 290.88, -13.4975, 190.81, 269.847, 102.32, 209.66, 296.504, -14.3095, 199.954, 282.778, -134.865, 189.522, 268.024, 102.202, 209.469, 296.234, -14.5263, 203.44, 287.708, -134.697, 189.522, 268.024, 102.202, 206.109, 291.482, -14.5613, 203.44, 287.708, -134.697, 201.619, 285.133, 104.022, 204.517, 289.23, -13.4905, 210.963, 298.347, -13.1346, 203.74, 288.132, -135.339, 204.907, 289.782, 104.057, 210.963, 298.347, -13.1346, 203.74, 288.132, -135.339, 204.653, 289.423, 103.94, 210.392, 297.539, -13.1154, 202.596, 286.513, -135.521, 204.653, 289.423, 103.94, 210.392, 297.539, -13.1154, 207.424, 293.342, -13.5275, 202.596, 286.513, -135.521, 200.591, 283.679, 103.886, 206.59, 292.163, -13.3243, 206.103, 291.474, -135.432, 203.862, 288.304, 103.921, 209.958, 296.926, -13.2893, 206.103, 291.474, -135.432, 192.448, 272.163, 102.593, 206.362, 291.841, -14.1731, 200.447, 283.475, -134.965, 
2019 Aug 19 (Mon) 7:30, 205.499, 290.619, -13.7234, 200.234, 283.173, -136.068, 201.166, 284.491, -135.472, 200.507, 283.56, 103.434, 208.849, 295.356, -13.6882, 204.445, 289.129, -135.437, 200.507, 283.56, 103.434, 197.091, 278.728, 102.899, 208.709, 295.159, -14.0343, 203.385, 287.63, -135.229, 193.929, 274.258, 102.864, 208.709, 295.159, -14.0343, 191.29, 270.525, 102.433, 208.418, 294.747, -14.3244, 202.461, 286.323, -135.107, 204.954, 289.849, -135.697, 199.104, 281.575, 103.769, 204.501, 289.208, -13.6838, 204.954, 289.849, -135.697, 199.104, 281.575, 103.769, 202.362, 286.183, 103.741, 206.634, 292.224, -13.6423, 203.385, 287.63, -135.229, 200.234, 283.173, -136.068, 202.362, 286.183, 103.741, 203.068, 287.181, -136.092, 201.898, 285.527, 103.674, 202.892, 286.932, -13.7497, 199.811, 282.575, -136.128, 198.66, 280.947, 103.639, 192.736, 272.57, 102.195, 208.328, 294.621, -14.496, 201.943, 285.591, -135.008, 204.501, 289.208, -13.6838, 189.645, 268.198, 102.16, 208.328, 294.621, -14.496, 198.704, 281.01, -135.043, 188.356, 266.375, 102.042, 208.128, 294.337, -14.7128, 202.157, 285.893, -134.876, 188.356, 266.375, 102.042, 204.79, 289.616, -14.7479, 202.157, 285.893, -134.876, 200.513, 283.568, 103.861, 203.32, 287.537, -13.6775, 209.781, 296.675, -13.3201, 202.605, 286.527, -135.512, 203.782, 288.191, 103.897, 209.781, 296.675, -13.3201, 202.605, 286.527, -135.512, 203.508, 287.804, 103.779, 209.19, 295.84, -13.3015, 201.448, 284.89, -135.694, 203.508, 287.804, 103.779, 209.19, 295.84, -13.3015, 206.199, 291.61, -13.7146, 201.448, 284.89, -135.694, 199.46, 282.079, 103.726, 205.401, 290.481, -13.5108, 204.925, 289.807, -135.605, 202.712, 286.677, 103.761, 208.749, 295.216, -13.4756, 204.925, 289.807, -135.605, 191.29, 270.525, 102.433, 205.075, 290.019, -14.3595, 199.214, 281.731, -135.142, 
2019 Aug 19 (Mon) 8:00, 206.16, 291.554, -13.712, 200.863, 284.064, -136.061, 201.8, 285.388, -135.465, 201.12, 284.427, 103.436, 209.521, 296.307, -13.677, 205.089, 290.04, -135.43, 201.12, 284.427, 103.436, 197.708, 279.601, 102.899, 209.4, 296.137, -14.0255, 204.045, 288.563, -135.223, 194.537, 275.116, 102.864, 209.4, 296.137, -14.0255, 191.9, 271.387, 102.431, 209.123, 295.744, -14.3174, 203.132, 287.272, -135.103, 205.591, 290.749, -135.689, 199.706, 282.427, 103.772, 205.148, 290.123, -13.671, 205.591, 290.749, -135.689, 199.706, 282.427, 103.772, 202.984, 287.063, 103.743, 207.298, 293.164, -13.6305, 204.045, 288.563, -135.223, 200.863, 284.064, -136.061, 202.984, 287.063, 103.743, 203.711, 288.091, -136.086, 202.523, 286.41, 103.676, 203.549, 287.861, -13.7383, 200.443, 283.47, -136.122, 199.274, 281.816, 103.641, 193.358, 273.45, 102.192, 209.043, 295.632, -14.4902, 202.622, 286.55, -135.005, 205.148, 290.123, -13.671, 190.257, 269.064, 102.157, 209.043, 295.632, -14.4902, 199.371, 281.954, -135.04, 188.968, 267.24, 102.039, 208.847, 295.354, -14.7076, 202.841, 286.86, -134.873, 188.968, 267.24, 102.039, 205.497, 290.616, -14.7427, 202.841, 286.86, -134.873, 201.106, 284.407, 103.866, 203.973, 288.461, -13.6656, 210.431, 297.595, -13.3059, 203.22, 287.397, -135.503, 204.385, 289.044, 103.901, 210.431, 297.595, -13.3059, 203.22, 287.397, -135.503, 204.12, 288.669, 103.783, 209.849, 296.771, -13.2883, 202.069, 285.768, -135.686, 204.12, 288.669, 103.783, 209.849, 296.771, -13.2883, 206.867, 292.554, -13.7033, 202.069, 285.768, -135.686, 200.064, 282.933, 103.729, 206.052, 291.401, -13.498, 205.561, 290.707, -135.598, 203.325, 287.545, 103.764, 209.411, 296.152, -13.4629, 205.561, 290.707, -135.598, 191.9, 271.387, 102.431, 205.768, 291, -14.3524, 199.874, 282.664, -135.138, 
2019 Aug 19 (Mon) 8:30, 205.626, 290.799, -13.277, 200.394, 283.399, -135.633, 201.323, 284.713, -135.037, 200.7, 283.833, 103.855, 208.979, 295.54, -13.2417, 204.605, 289.355, -135.001, 200.7, 283.833, 103.855, 197.304, 279.029, 103.33, 208.867, 295.383, -13.5757, 203.564, 287.883, -134.781, 194.138, 274.553, 103.295, 208.867, 295.383, -13.5757, 191.512, 270.84, 102.871, 208.596, 295, -13.8567, 202.654, 286.596, -134.65, 205.108, 290.066, -135.267, 199.283, 281.829, 104.186, 204.611, 289.363, -13.2438, 205.108, 290.066, -135.267, 199.283, 281.829, 104.186, 202.558, 286.46, 104.164, 206.757, 292.399, -13.1961, 203.564, 287.883, -134.781, 200.394, 283.399, -135.633, 202.558, 286.46, 104.164, 203.236, 287.419, -135.655, 202.099, 285.812, 104.101, 203.018, 287.111, -13.3006, 199.976, 282.808, -135.69, 198.857, 281.226, 104.065, 192.973, 272.904, 102.639, 208.521, 294.893, -14.0222, 202.145, 285.876, -134.545, 204.611, 289.363, -13.2438, 189.877, 268.526, 102.603, 208.521, 294.893, -14.0222, 198.902, 281.29, -134.58, 188.592, 266.709, 102.488, 208.327, 294.619, -14.236, 202.364, 286.186, -134.409, 188.592, 266.709, 102.488, 204.985, 289.893, -14.2713, 202.364, 286.186, -134.409, 200.676, 283.798, 104.27, 203.44, 287.708, -13.2313, 209.877, 296.811, -12.8887, 202.739, 286.716, -135.091, 203.947, 288.425, 104.305, 209.877, 296.811, -12.8887, 202.739, 286.716, -135.091, 203.687, 288.056, 104.194, 209.298, 295.993, -12.8639, 201.592, 285.094, -135.267, 203.687, 288.056, 104.194, 209.298, 295.993, -12.8639, 206.328, 291.792, -13.2653, 201.592, 285.094, -135.267, 199.64, 282.334, 104.143, 205.512, 290.638, -13.0703, 205.077, 290.023, -135.175, 202.895, 286.938, 104.178, 208.863, 295.376, -13.035, 205.077, 290.023, -135.175, 191.512, 270.84, 102.871, 205.25, 290.267, -13.8919, 199.403, 281.998, -134.685, 
2019 Aug 19 (Mon) 9:00, 224.683, 317.75, -3.67871, 224.681, 317.747, -123.679, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.683, 317.75, -3.67871, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 224.136, 316.976, -123.699, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.956, 318.136, -3.66891, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.681, 317.747, 116.321, 224.681, 317.747, -3.67889, 224.136, 316.976, -123.699, 224.681, 317.747, -123.679, 224.681, 317.747, 116.321, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 224.543, 317.552, -3.68389, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72349, 223.452, 316.008, -123.724, 224.956, 318.136, -3.66891, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72349, 223.452, 316.008, -123.724, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 225.369, 318.719, 116.346, 224.681, 317.747, -3.67889, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.369, 318.719, 116.346, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66396, 225.093, 318.33, -123.664, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66396, 224.543, 317.552, -3.68389, 225.093, 318.33, -123.664, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 
2019 Aug 19 (Mon) 9:30, 227.151, 321.24, -3.73298, 227.149, 321.237, -123.733, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 227.151, 321.24, -3.73298, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.65, 320.531, -123.764, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71763, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.149, 321.237, 116.267, 227.149, 321.237, -3.73323, 226.65, 320.531, -123.764, 227.149, 321.237, -123.733, 227.149, 321.237, 116.267, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 227.023, 321.059, -3.74105, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 227.4, 321.592, -3.71763, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 227.777, 322.126, 116.306, 227.149, 321.237, -3.73323, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.777, 322.126, 116.306, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70987, 227.526, 321.77, -123.71, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70987, 227.023, 321.059, -3.74105, 227.526, 321.77, -123.71, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 
2019 Aug 19 (Mon) 10:00, 229.154, 324.072, -3.65368, 229.152, 324.07, -123.654, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 229.154, 324.072, -3.65368, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69094, 228.699, 323.429, -123.691, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69094, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.381, 324.393, -3.63525, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.152, 324.07, 116.346, 229.152, 324.07, -3.65396, 228.699, 323.429, -123.691, 229.152, 324.07, -123.654, 229.152, 324.07, 116.346, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 229.038, 323.909, -3.66332, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 229.381, 324.393, -3.63525, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 228.016, 322.464, 116.253, 228.016, 322.464, -3.74701, 228.017, 322.464, -123.747, 228.016, 322.464, 116.253, 228.016, 322.464, -3.74701, 228.017, 322.464, -123.747, 229.723, 324.878, 116.393, 229.152, 324.07, -3.65396, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.723, 324.878, 116.393, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.495, 324.554, -123.626, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.038, 323.909, -3.66332, 229.495, 324.554, -123.626, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 
