01.36.18.08.2019,464.247,66.1516
01.37.18.08.2019,452.942,91.9737
01.38.18.08.2019,462.674,93.9499
01.39.18.08.2019,469.01,95.2366
01.40.18.08.2019,477.893,97.0404
01.41.18.08.2019,476.55,96.7676
01.42.18.08.2019,458.689,93.1408
01.43.18.08.2019,444.877,90.3362
01.44.18.08.2019,451.723,91.7263
01.45.18.08.2019,455.632,64.9241
01.46.18.08.2019,464.763,94.3742
01.47.18.08.2019,505.218,71.9897
01.48.18.08.2019,504.438,71.8785
01.49.18.08.2019,496.993,70.8177
01.50.18.08.2019,483.252,68.8597
01.51.18.08.2019,469.064,66.838
01.52.18.08.2019,465.627,66.3483
01.53.18.08.2019,478.227,68.1437
01.54.18.08.2019,470.054,66.9791
01.55.18.08.2019,452.15,64.4279
01.56.18.08.2019,449.99,64.1201
01.57.18.08.2019,446.411,63.6101
01.58.18.08.2019,446.557,63.6309
01.59.18.08.2019,451.529,64.3393
02.00.18.08.2019,480.339,68.4446
02.01.18.08.2019,448.799,63.9504
02.02.18.08.2019,438.686,62.5094
02.03.18.08.2019,440.612,62.7838
02.04.18.08.2019,447.503,63.7657
02.05.18.08.2019,446.265,63.5893
02.06.18.08.2019,439.278,62.5937
02.07.18.08.2019,436.402,62.1839
02.08.18.08.2019,431.526,61.4891
02.09.18.08.2019,420.307,59.8904
02.10.18.08.2019,408.073,58.1472
02.11.18.08.2019,436.278,62.1663
02.12.18.08.2019,435.858,62.1064
02.13.18.08.2019,426.981,60.8415
02.14.18.08.2019,495.478,70.6018
02.15.18.08.2019,498.217,70.9921
02.16.18.08.2019,483.847,68.9444
02.17.18.08.2019,481.489,68.6085
02.18.18.08.2019,479.051,68.2611
02.19.18.08.2019,486.138,69.2709
02.20.18.08.2019,489.316,69.7238
02.21.18.08.2019,496.847,70.7969
02.22.18.08.2019,491.48,70.032
02.23.18.08.2019,488.73,69.6403
02.24.18.08.2019,489.027,69.6826
02.25.18.08.2019,501.776,71.4992
02.26.18.08.2019,514.15,73.2624
02.27.18.08.2019,457.11,65.1347
02.28.18.08.2019,473.617,67.4867
02.29.18.08.2019,465.981,66.3987
02.30.18.08.2019,468.855,66.8082
02.31.18.08.2019,459.309,65.448
02.32.18.08.2019,459.16,65.4268
02.33.18.08.2019,464.787,66.2286
02.34.18.08.2019,471.017,67.1163
02.35.18.08.2019,458.112,93.0236
02.36.18.08.2019,446.247,90.6143
02.37.18.08.2019,461.405,93.6922
02.38.18.08.2019,472.598,95.9651
02.39.18.08.2019,455.111,92.4141
02.40.18.08.2019,444.638,63.3575
02.41.18.08.2019,442.787,63.0937
02.42.18.08.2019,442.661,63.0758
02.43.18.08.2019,431.997,61.5563
02.44.18.08.2019,427.788,60.9564
02.45.18.08.2019,429.381,61.1834
02.46.18.08.2019,438.214,62.4421
02.47.18.08.2019,448.137,63.856
02.48.18.08.2019,443.253,63.1601
02.49.18.08.2019,426.503,60.7734
02.50.18.08.2019,431.35,61.4641
02.51.18.08.2019,436.04,62.1324
02.52.18.08.2019,441.972,89.7462
02.53.18.08.2019,448.68,63.9335
02.54.18.08.2019,434.703,61.9418
02.55.18.08.2019,427.5,60.9154
02.56.18.08.2019,426.562,86.617
02.57.18.08.2019,426.873,86.6802
02.58.18.08.2019,429.811,61.2448
02.59.18.08.2019,427.88,60.9697
03.00.18.08.2019,430.705,61.3721
03.01.18.08.2019,443.959,63.2607
03.02.18.08.2019,422.565,60.2122
03.03.18.08.2019,409.608,58.3659
03.04.18.08.2019,421.537,60.0657
03.05.18.08.2019,423.764,60.3831
03.06.18.08.2019,415.523,59.2089
03.07.18.08.2019,426.469,60.7685
03.08.18.08.2019,426.929,60.8341
03.09.18.08.2019,412.866,58.8302
03.10.18.08.2019,408.156,58.159
03.11.18.08.2019,411.829,58.6825
03.12.18.08.2019,420.066,59.8562
03.13.18.08.2019,435.982,62.124
03.14.18.08.2019,441.183,62.8651
03.15.18.08.2019,439.432,62.6157
03.16.18.08.2019,444.279,63.3064
03.17.18.08.2019,442.494,63.0519
03.18.18.08.2019,446.012,63.5532
03.19.18.08.2019,443.127,63.1421
03.20.18.08.2019,424.261,60.4539
03.21.18.08.2019,397.917,56.7
03.22.18.08.2019,399.548,56.9325
03.23.18.08.2019,395.314,56.3291
03.24.18.08.2019,403.557,57.5037
03.25.18.08.2019,402.275,81.6854
03.26.18.08.2019,407.751,58.1014
03.27.18.08.2019,403.469,81.9279
03.28.18.08.2019,426.108,86.5249
03.29.18.08.2019,432.934,87.911
03.30.18.08.2019,435.741,62.0897
03.31.18.08.2019,452.537,64.483
03.32.18.08.2019,511.462,72.8794
03.33.18.08.2019,511.565,72.8941
03.34.18.08.2019,459.717,65.5062
03.35.18.08.2019,498.741,71.0667
03.36.18.08.2019,491.429,70.0248
03.37.18.08.2019,495.6,70.6191
03.38.18.08.2019,495.7,70.6334
03.39.18.08.2019,530.071,75.5311
03.40.18.08.2019,504.065,71.8254
03.41.18.08.2019,505.54,72.0355
03.42.18.08.2019,512.5,73.0273
03.43.18.08.2019,461.776,65.7996
03.44.18.08.2019,434.279,61.8815
03.45.18.08.2019,431.135,61.4334
03.46.18.08.2019,437.02,62.272
03.47.18.08.2019,441.094,62.8524
03.48.18.08.2019,435.6,62.0696
03.49.18.08.2019,407.833,58.1131
03.50.18.08.2019,403.392,57.4803
03.51.18.08.2019,405.697,57.8087
03.52.18.08.2019,418.001,59.5619
03.53.18.08.2019,417.063,59.4283
03.54.18.08.2019,419.238,59.7381
03.55.18.08.2019,424.655,60.5101
03.56.18.08.2019,420.542,59.924
03.57.18.08.2019,411.04,58.57
03.58.18.08.2019,429.763,61.2379
03.59.18.08.2019,442.011,62.9832
04.00.18.08.2019,449.962,64.1162
04.01.18.08.2019,450.831,64.2399
04.02.18.08.2019,451.603,64.3499
04.03.18.08.2019,454.303,92.2501
04.04.18.08.2019,463.734,66.0786
04.05.18.08.2019,448.535,63.9128
04.06.18.08.2019,439.432,62.6157
04.07.18.08.2019,433.981,61.839
04.08.18.08.2019,424.432,60.4783
04.09.18.08.2019,423.558,86.007
04.10.18.08.2019,428.533,87.0174
04.11.18.08.2019,421.035,59.9942
04.12.18.08.2019,408.823,58.2541
04.13.18.08.2019,406.745,57.958
04.14.18.08.2019,391.664,55.8091
04.15.18.08.2019,395.152,56.3061
04.16.18.08.2019,419.82,59.8211
04.17.18.08.2019,430.29,61.313
04.18.18.08.2019,457.472,65.1862
04.19.18.08.2019,465.14,66.2788
04.20.18.08.2019,464.889,66.2432
04.21.18.08.2019,449.999,64.1213
04.22.18.08.2019,435.952,62.1198
04.23.18.08.2019,422.622,85.817
04.24.18.08.2019,437.995,88.9387
04.25.18.08.2019,429.606,61.2156
04.26.18.08.2019,417.265,59.4571
04.27.18.08.2019,412.288,83.7186
04.28.18.08.2019,415.725,59.2376
04.29.18.08.2019,407.279,58.0342
04.30.18.08.2019,410.99,58.5629
04.31.18.08.2019,414.52,59.0659
04.32.18.08.2019,408.081,58.1483
04.33.18.08.2019,396.303,56.4702
04.34.18.08.2019,391.995,55.8563
04.35.18.08.2019,380.952,54.2828
04.36.18.08.2019,379.639,54.0956
04.37.18.08.2019,377.783,76.7122
04.38.18.08.2019,383.187,77.8094
04.39.18.08.2019,395.473,80.3042
04.40.18.08.2019,381.752,77.518
04.41.18.08.2019,380.49,54.217
04.42.18.08.2019,387.675,78.7208
04.43.18.08.2019,368.81,74.8902
04.44.18.08.2019,370.247,75.1818
04.45.18.08.2019,389.236,79.0378
04.46.18.08.2019,395.201,80.249
04.47.18.08.2019,396.28,80.468
04.48.18.08.2019,401.84,81.5972
04.49.18.08.2019,390.751,79.3455
04.50.18.08.2019,344.809,70.0165
04.51.18.08.2019,354.357,71.9552
04.52.18.08.2019,360.565,73.2159
04.53.18.08.2019,361.273,73.3597
04.54.18.08.2019,363.183,73.7474
04.55.18.08.2019,361.972,73.5015
04.56.18.08.2019,359.207,72.9401
04.57.18.08.2019,356.413,50.7862
04.58.18.08.2019,352.865,50.2806
04.59.18.08.2019,344.89,49.1442
05.00.18.08.2019,344.343,49.0662
05.01.18.08.2019,338.822,48.2795
05.02.18.08.2019,340.586,48.5309
05.03.18.08.2019,348.675,49.6835
05.04.18.08.2019,352.222,50.189
05.05.18.08.2019,360.357,51.3481
05.06.18.08.2019,348.351,49.6373
05.07.18.08.2019,381.583,54.3726
05.08.18.08.2019,403.588,57.5082
05.09.18.08.2019,433.228,61.7317
05.10.18.08.2019,446.022,63.5547
05.11.18.08.2019,432.246,61.5917
05.12.18.08.2019,412.946,58.8417
05.13.18.08.2019,371.242,52.8991
05.14.18.08.2019,372.122,53.0245
05.15.18.08.2019,396.84,56.5466
05.16.18.08.2019,403.866,57.5478
05.17.18.08.2019,416.87,59.4007
05.18.18.08.2019,351.636,71.4028
05.19.18.08.2019,344.085,69.8694
05.20.18.08.2019,348.27,70.7192
05.21.18.08.2019,355.751,72.2383
05.22.18.08.2019,364.378,73.99
05.23.18.08.2019,361.595,73.4251
05.24.18.08.2019,371.339,52.913
05.25.18.08.2019,399.239,56.8885
05.26.18.08.2019,404.678,57.6634
05.27.18.08.2019,377.762,76.7079
05.28.18.08.2019,379.49,54.0744
05.29.18.08.2019,381.741,54.3951
05.30.18.08.2019,385.301,78.2388
05.31.18.08.2019,391.408,79.4787
05.32.18.08.2019,409.087,83.0686
05.33.18.08.2019,410.264,102.822
05.34.18.08.2019,372.13,93.2646
05.35.18.08.2019,369.563,75.043
05.36.18.08.2019,349.898,71.0498
05.37.18.08.2019,334.966,68.0178
05.38.18.08.2019,334.424,67.9078
05.39.18.08.2019,328.343,66.673
05.40.18.08.2019,317.611,45.2571
05.41.18.08.2019,315.055,63.9746
05.42.18.08.2019,304.626,61.857
05.43.18.08.2019,327.745,66.5515
05.44.18.08.2019,339.158,68.8689
05.45.18.08.2019,339.227,68.8829
05.46.18.08.2019,356.427,72.3756
05.47.18.08.2019,407.208,82.6871
05.48.18.08.2019,425.125,86.3253
05.49.18.08.2019,405.493,82.3389
05.50.18.08.2019,470.866,95.6134
05.51.18.08.2019,487.267,98.9439
05.52.18.08.2019,476.847,96.8279
05.53.18.08.2019,448.874,91.1478
05.54.18.08.2019,418.35,59.6116
05.55.18.08.2019,413.608,58.936
05.56.18.08.2019,413.211,58.8794
05.57.18.08.2019,396.481,80.5089
05.58.18.08.2019,357.883,50.9956
05.59.18.08.2019,348.857,49.7094
06.00.18.08.2019,333.661,47.5441
06.01.18.08.2019,299.211,42.6352
06.02.18.08.2019,315.592,44.9694
06.03.18.08.2019,332.295,47.3494
06.04.18.08.2019,323.005,46.0258
06.05.18.08.2019,355.309,50.6287
06.06.18.08.2019,361.069,73.3181
06.07.18.08.2019,349.665,71.0026
06.08.18.08.2019,386.938,55.1357
06.09.18.08.2019,392.352,79.6704
06.10.18.08.2019,381.22,95.5427
06.11.18.08.2019,413.208,103.56
06.12.18.08.2019,414.372,103.851
06.13.18.08.2019,396.026,99.2535
06.14.18.08.2019,380.195,95.2859
06.15.18.08.2019,376.198,76.3903
06.16.18.08.2019,375.082,76.1637
06.17.18.08.2019,370.399,75.2127
06.18.18.08.2019,383.301,77.8326
06.19.18.08.2019,375.006,76.1482
06.20.18.08.2019,391.235,79.4436
06.21.18.08.2019,392.5,79.7004
06.22.18.08.2019,395.076,80.2236
06.23.18.08.2019,386.131,78.4072
06.24.18.08.2019,386.793,78.5417
06.25.18.08.2019,401.305,81.4884
06.26.18.08.2019,418.701,85.0208
06.27.18.08.2019,406.72,101.934
06.28.18.08.2019,429.142,87.141
06.29.18.08.2019,420.1,105.287
06.30.18.08.2019,399.958,100.239
06.31.18.08.2019,468.918,95.2178
06.32.18.08.2019,477.888,97.0392
06.33.18.08.2019,472.284,95.9014
06.34.18.08.2019,425.933,86.4894
06.35.18.08.2019,401.839,81.5969
06.36.18.08.2019,366.545,74.4301
06.37.18.08.2019,368.715,74.8708
06.38.18.08.2019,402.162,81.6625
06.39.18.08.2019,359.984,73.0978
06.40.18.08.2019,352.3,71.5377
06.41.18.08.2019,341.67,85.6305
06.42.18.08.2019,331.808,67.3765
06.43.18.08.2019,326.293,66.2566
06.44.18.08.2019,329.097,82.4796
06.45.18.08.2019,338.599,84.8609
06.46.18.08.2019,349.332,87.551
06.47.18.08.2019,339.001,84.9617
06.48.18.08.2019,331.488,67.3114
06.49.18.08.2019,315.041,63.9718
06.50.18.08.2019,313.773,78.6389
06.51.18.08.2019,311.387,78.041
06.52.18.08.2019,324.9,81.4277
06.53.18.08.2019,316.875,79.4162
06.54.18.08.2019,331.032,82.9644
06.55.18.08.2019,330.765,82.8975
06.56.18.08.2019,338.125,68.6593
06.57.18.08.2019,368.414,74.8097
06.58.18.08.2019,370.322,75.197
06.59.18.08.2019,372.982,75.7371
07.00.18.08.2019,360.594,73.2218
07.01.18.08.2019,378.758,76.9102
07.02.18.08.2019,405.507,82.3418
07.03.18.08.2019,454.239,92.2371
07.04.18.08.2019,432.893,108.493
07.05.18.08.2019,416.507,104.386
07.06.18.08.2019,449.856,91.3472
07.07.18.08.2019,460.808,93.571
07.08.18.08.2019,393.934,98.7292
07.09.18.08.2019,359.668,90.1414
07.10.18.08.2019,349.814,87.6717
07.11.18.08.2019,330.3,67.0702
07.12.18.08.2019,320.518,65.084
07.13.18.08.2019,308.734,62.6911
07.14.18.08.2019,303.257,61.579
07.15.18.08.2019,323.177,65.6239
07.16.18.08.2019,323.282,65.6452
07.17.18.08.2019,322.248,45.9179
07.18.18.08.2019,312.79,63.5148
07.19.18.08.2019,326.316,46.4976
07.20.18.08.2019,382.412,77.6521
07.21.18.08.2019,426.342,60.7505
07.22.18.08.2019,439.268,62.5923
07.23.18.08.2019,411.99,83.6582
07.24.18.08.2019,376.333,76.4177
07.25.18.08.2019,402.375,81.7058
07.26.18.08.2019,424.78,86.2553
07.27.18.08.2019,431.34,87.5873
07.28.18.08.2019,464.502,94.3213
07.29.18.08.2019,457.599,92.9195
07.30.18.08.2019,439.885,62.6803
07.31.18.08.2019,389.548,79.1012
07.32.18.08.2019,393.261,98.5605
07.33.18.08.2019,407.98,102.249
07.34.18.08.2019,415.386,104.105
07.35.18.08.2019,414.286,120.833
07.36.18.08.2019,432.929,108.502
07.37.18.08.2019,446.578,90.6815
07.38.18.08.2019,472.095,95.8631
07.39.18.08.2019,504.429,102.429
07.40.18.08.2019,458.803,114.987
07.41.18.08.2019,438.862,109.989
07.42.18.08.2019,451.581,113.177
07.43.18.08.2019,480.173,97.5032
07.44.18.08.2019,585.407,118.872
07.45.18.08.2019,587.568,83.7239
07.46.18.08.2019,524.985,106.603
07.47.18.08.2019,493.589,123.705
07.48.18.08.2019,472.412,95.9273
07.49.18.08.2019,479.841,97.4359
07.50.18.08.2019,493.989,100.309
07.51.18.08.2019,594.352,120.688
07.52.18.08.2019,515.644,104.706
07.53.18.08.2019,483.115,98.1007
07.54.18.08.2019,466.776,94.783
07.55.18.08.2019,464.383,94.2971
07.56.18.08.2019,483.247,98.1275
07.57.18.08.2019,494.249,70.4267
07.58.18.08.2019,509.305,72.5721
07.59.18.08.2019,530.421,75.5809
08.00.18.08.2019,542.056,77.2388
08.01.18.08.2019,544.21,77.5458
08.02.18.08.2019,490.46,69.8867
08.03.18.08.2019,526.079,74.9622
08.04.18.08.2019,531.33,75.7104
08.05.18.08.2019,526.319,74.9964
08.06.18.08.2019,572.75,81.6124
08.07.18.08.2019,587.522,83.7173
08.08.18.08.2019,587.253,119.247
08.09.18.08.2019,511.477,128.188
08.10.18.08.2019,481.788,97.8312
08.11.18.08.2019,432.087,87.739
08.12.18.08.2019,489.446,69.7423
08.13.18.08.2019,569.8,81.1921
08.14.18.08.2019,533.871,76.0725
08.15.18.08.2019,526.493,106.909
08.16.18.08.2019,569.479,115.638
08.17.18.08.2019,584.593,118.707
08.18.18.08.2019,558.888,113.487
08.19.18.08.2019,567.98,115.333
08.20.18.08.2019,608.337,123.528
08.21.18.08.2019,592.888,120.391
08.22.18.08.2019,606.107,123.075
08.23.18.08.2019,642.417,130.448
08.24.18.08.2019,646.646,131.307
08.25.18.08.2019,645.448,131.064
08.26.18.08.2019,655.038,93.3379
08.27.18.08.2019,685.287,139.153
08.28.18.08.2019,610.22,123.91
08.29.18.08.2019,605.435,86.2699
08.30.18.08.2019,624.806,89.0301
08.31.18.08.2019,605.985,86.3482
08.32.18.08.2019,570.129,115.77
08.33.18.08.2019,561.775,80.0485
08.34.18.08.2019,563.188,80.25
08.35.18.08.2019,568.236,115.385
08.36.18.08.2019,608.205,123.501
08.37.18.08.2019,607.663,123.391
08.38.18.08.2019,652.247,92.9402
08.39.18.08.2019,674.654,96.133
08.40.18.08.2019,661.486,94.2566
08.41.18.08.2019,736.36,104.926
08.42.18.08.2019,694.737,98.9946
08.43.18.08.2019,673.408,136.741
08.44.18.08.2019,622.266,126.357
08.45.18.08.2019,583.154,118.415
08.46.18.08.2019,526.079,106.825
08.47.18.08.2019,574.52,116.661
08.48.18.08.2019,592.189,120.249
08.49.18.08.2019,578.336,117.436
08.50.18.08.2019,539.225,109.494
08.51.18.08.2019,519.442,105.477
08.52.18.08.2019,543.383,77.4278
08.53.18.08.2019,577.232,82.2511
08.54.18.08.2019,571.609,116.07
08.55.18.08.2019,534.147,108.463
08.56.18.08.2019,570.238,115.792
08.57.18.08.2019,567.034,115.141
08.58.18.08.2019,603.259,122.497
08.59.18.08.2019,612.099,124.292
09.00.18.08.2019,574.425,143.965
09.01.18.08.2019,564.78,141.547
09.02.18.08.2019,576.953,144.598
09.03.18.08.2019,565.463,114.822
09.04.18.08.2019,588.962,119.594
09.05.18.08.2019,617.775,125.444
09.06.18.08.2019,580.557,117.887
09.07.18.08.2019,606.202,86.3791
09.08.18.08.2019,599.044,85.3592
09.09.18.08.2019,565.138,80.5277
09.10.18.08.2019,595.419,84.8426
09.11.18.08.2019,595.785,84.8948
09.12.18.08.2019,580.173,82.6702
09.13.18.08.2019,696.54,99.2516
09.14.18.08.2019,710.896,101.297
09.15.18.08.2019,676.26,96.3618
09.16.18.08.2019,706.694,100.698
09.17.18.08.2019,675.9,96.3106
09.18.18.08.2019,569.865,81.2013
09.19.18.08.2019,638.208,90.9397
09.20.18.08.2019,652.966,93.0426
09.21.18.08.2019,621.086,126.117
09.22.18.08.2019,641.08,130.177
09.23.18.08.2019,711.775,101.422
09.24.18.08.2019,700.508,142.244
09.25.18.08.2019,769.764,156.307
09.26.18.08.2019,864.082,123.125
09.27.18.08.2019,891.467,127.027
09.28.18.08.2019,797.133,113.585
09.29.18.08.2019,721.152,102.759
09.30.18.08.2019,618.117,88.0769
09.31.18.08.2019,631.935,128.32
09.32.18.08.2019,638.521,129.657
09.33.18.08.2019,620.412,125.98
09.34.18.08.2019,644.576,130.887
09.35.18.08.2019,643.902,130.75
09.36.18.08.2019,608.328,123.526
09.37.18.08.2019,601.047,122.048
09.38.18.08.2019,651.694,132.332
09.39.18.08.2019,652.58,132.512
09.40.18.08.2019,681.143,138.312
09.41.18.08.2019,686.426,139.385
09.42.18.08.2019,672.959,136.65
09.43.18.08.2019,628.919,127.707
09.44.18.08.2019,632.023,128.338
09.45.18.08.2019,642.669,130.5
09.46.18.08.2019,720.803,102.709
09.47.18.08.2019,743.826,151.04
09.48.18.08.2019,671.216,136.296
09.49.18.08.2019,704.793,100.428
09.50.18.08.2019,659.561,93.9824
09.51.18.08.2019,675.778,137.223
09.52.18.08.2019,648.828,131.75
09.53.18.08.2019,635.871,129.119
09.54.18.08.2019,610.206,123.908
09.55.18.08.2019,621.698,126.241
09.56.18.08.2019,647.119,131.403
09.57.18.08.2019,684.746,139.044
09.58.18.08.2019,709.599,101.112
09.59.18.08.2019,705.42,100.517
10.00.18.08.2019,741.621,105.675
10.01.18.08.2019,667.404,95.0999
10.02.18.08.2019,620.985,88.4856
10.03.18.08.2019,667.731,95.1465
10.04.18.08.2019,693.298,140.78
10.05.18.08.2019,711.831,144.544
10.06.18.08.2019,659.459,133.909
10.07.18.08.2019,688.993,139.906
10.08.18.08.2019,663.935,134.818
10.09.18.08.2019,716.666,145.525
10.10.18.08.2019,715.265,145.241
10.11.18.08.2019,706.973,143.557
10.12.18.08.2019,728.935,148.017
10.13.18.08.2019,724.053,181.465
10.14.18.08.2019,739.224,105.334
10.15.18.08.2019,773.022,156.969
10.16.18.08.2019,776.332,157.641
10.17.18.08.2019,696.479,141.426
10.18.18.08.2019,701.044,142.353
10.19.18.08.2019,757.71,153.86
10.20.18.08.2019,726.778,147.579
10.21.18.08.2019,699.309,142.001
10.22.18.08.2019,769.008,156.154
10.23.18.08.2019,772.641,110.095
10.24.18.08.2019,748.745,106.69
10.25.18.08.2019,757.508,107.939
10.26.18.08.2019,718.325,102.356
10.27.18.08.2019,701.33,142.411
10.28.18.08.2019,681.98,138.482
10.29.18.08.2019,669.772,95.4373
10.30.18.08.2019,658.92,133.799
10.31.18.08.2019,709.6,101.113
10.32.18.08.2019,748.452,151.98
10.33.18.08.2019,766.262,109.186
10.34.18.08.2019,671.214,95.6428
10.35.18.08.2019,652.966,93.0426
10.36.18.08.2019,613.822,124.642
10.37.18.08.2019,654.507,132.903
10.38.18.08.2019,656.1,93.4892
10.39.18.08.2019,627.235,127.365
10.40.18.08.2019,591.683,120.146
10.41.18.08.2019,563.665,114.457
10.42.18.08.2019,611.015,87.0649
10.43.18.08.2019,640.719,91.2975
10.44.18.08.2019,639.175,91.0776
10.45.18.08.2019,627.04,89.3484
10.46.18.08.2019,597.21,85.0978
10.47.18.08.2019,626.606,89.2866
10.48.18.08.2019,611.127,124.095
10.49.18.08.2019,607.036,123.264
10.50.18.08.2019,608.76,123.614
10.51.18.08.2019,620.688,88.4433
10.52.18.08.2019,671.627,136.38
10.53.18.08.2019,629.376,89.6812
10.54.18.08.2019,619.856,125.867
10.55.18.08.2019,620.656,126.03
10.56.18.08.2019,655.699,93.4321
10.57.18.08.2019,715.069,145.201
10.58.18.08.2019,706.421,143.445
10.59.18.08.2019,647.767,131.535
11.00.18.08.2019,583.261,146.179
11.01.18.08.2019,572.216,116.193
11.02.18.08.2019,599.221,121.677
11.03.18.08.2019,684.72,97.5673
11.04.18.08.2019,679.372,137.952
11.05.18.08.2019,634.539,90.4169
11.06.18.08.2019,606.257,123.106
11.07.18.08.2019,509.933,103.546
11.08.18.08.2019,507.537,103.06
11.09.18.08.2019,555.378,79.137
11.10.18.08.2019,588.578,83.8678
11.11.18.08.2019,600.741,85.6009
11.12.18.08.2019,622.432,88.6917
11.13.18.08.2019,579.607,82.5896
11.14.18.08.2019,589.309,83.972
11.15.18.08.2019,619.173,88.2274
11.16.18.08.2019,567.176,80.8182
11.17.18.08.2019,608.663,86.7298
11.18.18.08.2019,597.569,85.1489
11.19.18.08.2019,548.134,78.1049
11.20.18.08.2019,588.381,83.8398
11.21.18.08.2019,580.196,82.6734
11.22.18.08.2019,619.776,88.3134
11.23.18.08.2019,668.054,95.1925
11.24.18.08.2019,596.122,84.9428
11.25.18.08.2019,577.534,117.273
11.26.18.08.2019,513.322,104.234
11.27.18.08.2019,549.833,78.347
11.28.18.08.2019,591.837,84.3322
11.29.18.08.2019,593.983,84.638
11.30.18.08.2019,607.792,86.6057
11.31.18.08.2019,650.204,92.649
11.32.18.08.2019,601.741,85.7434
11.33.18.08.2019,575.58,82.0157
11.34.18.08.2019,601.668,85.7331
11.35.18.08.2019,602.156,85.8026
11.36.18.08.2019,603.837,86.0421
11.37.18.08.2019,621.575,88.5697
11.38.18.08.2019,662.367,94.3822
11.39.18.08.2019,724.161,103.187
11.40.18.08.2019,702.689,100.128
11.41.18.08.2019,696.802,99.2889
11.42.18.08.2019,690.542,98.3969
11.43.18.08.2019,691.526,98.5371
11.44.18.08.2019,765.499,109.078
11.45.18.08.2019,715.474,101.949
11.46.18.08.2019,631.55,128.242
11.47.18.08.2019,556.776,113.058
11.48.18.08.2019,591.486,84.2822
11.49.18.08.2019,579.018,117.575
11.50.18.08.2019,571.886,81.4893
