Time, 10 (2), , , , , , , 11 (3), , , , , , , 14 (6), , , , , , , 17 (9), , , , , , , 18 (10), , , , , , , 1 (1), , , , , , , 20 (13), , , , , , , 21 (14), , , , , , , 22 (15), , , , , , , 23 (16), , , , , , , 24 (17), , , , , , , 25 (18), , , , , , , 27 (20), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 33 (27), , , , , , , 34 (28), , , , , , , 35 (29), , , , , , , 36 (30), , , , , , , 39 (33), , , , , , , 3 (23), , , , , , , 43 (38), , , , , , , 44 (39), , , , , , , 46 (41), , , , , , , 48 (43), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 53 (49), , , , , , , 56 (52), , , , , , , 57 (53), , , , , , , 60 (57), , , , , , , 64 (61), , , , , , , 66 (63), , , , , , , 7 (64), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 5:00, 230.678, 0, 0, 100, 0, 0, 0, 230.679, 0, 0, 99.7641, 0, 0, 0, 230.679, 0, 0, 100, 0, 0, 0, 230.305, 0, 0, 99.6562, 0, 0, 0, 230.305, 0, 0, 100, 0, 0, 0, 230.679, 0, 0, 100, 0, 0, 0, 230.024, 0, 0, 100, 0, 0, 0, 230.024, 0, 0, 100, 0, 0, 0, 230.024, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 230.678, 0, 0, 100, 0, 0, 0, 230.584, 0, 0, 98.3488, 0, 0, 0, 230.584, 0, 0, 100, 0, 0, 0, 230.584, 0, 0, 100, 0, 0, 0, 230.584, 0, 0, 98.3386, 0, 0, 0, 230.584, 0, 0, 100, 0, 0, 0, 229.837, 0, 0, 100, 0, 0, 0, 230.305, 0, 0, 100, 0, 0, 0, 229.744, 0, 0, 100, 0, 0, 0, 229.744, 0, 0, 100, 0, 0, 0, 229.744, 0, 0, 100, 0, 0, 0, 229.744, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 231.148, 0, 0, 100, 0, 0, 0, 231.148, 0, 0, 100, 0, 0, 0, 230.96, 0, 0, 100, 0, 0, 0, 230.96, 0, 0, 100, 0, 0, 0, 230.96, 0, 0, 100, 0, 0, 0, 230.866, 0, 0, 98.8891, 0, 0, 0, 230.866, 0, 0, 100, 0, 0, 0, 230.024, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 5:30, 230.818, 0, 0, 100, 0, 0, 0, 230.819, 0, 0, 99.7641, 0, 0, 0, 230.819, 0, 0, 100, 0, 0, 0, 230.417, 0, 0, 99.6562, 0, 0, 0, 230.417, 0, 0, 100, 0, 0, 0, 230.819, 0, 0, 100, 0, 0, 0, 230.116, 0, 0, 100, 0, 0, 0, 230.116, 0, 0, 100, 0, 0, 0, 230.116, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 230.818, 0, 0, 100, 0, 0, 0, 230.717, 0, 0, 98.3488, 0, 0, 0, 230.717, 0, 0, 100, 0, 0, 0, 230.717, 0, 0, 100, 0, 0, 0, 230.717, 0, 0, 98.3386, 0, 0, 0, 230.717, 0, 0, 100, 0, 0, 0, 229.916, 0, 0, 100, 0, 0, 0, 230.417, 0, 0, 100, 0, 0, 0, 229.815, 0, 0, 100, 0, 0, 0, 229.815, 0, 0, 100, 0, 0, 0, 229.815, 0, 0, 100, 0, 0, 0, 229.815, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 231.321, 0, 0, 100, 0, 0, 0, 231.321, 0, 0, 100, 0, 0, 0, 231.12, 0, 0, 100, 0, 0, 0, 231.12, 0, 0, 100, 0, 0, 0, 231.12, 0, 0, 100, 0, 0, 0, 231.019, 0, 0, 98.8891, 0, 0, 0, 231.019, 0, 0, 100, 0, 0, 0, 230.116, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 6:00, 230.296, 0, 0, 100, 0, 0, 0, 230.297, 0, 0, 99.7641, 0, 0, 0, 230.297, 0, 0, 100, 0, 0, 0, 229.867, 0, 0, 99.6562, 0, 0, 0, 229.867, 0, 0, 100, 0, 0, 0, 230.297, 0, 0, 100, 0, 0, 0, 229.545, 0, 0, 100, 0, 0, 0, 229.545, 0, 0, 100, 0, 0, 0, 229.545, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 230.295, 0, 0, 100, 0, 0, 0, 230.188, 0, 0, 98.3488, 0, 0, 0, 230.188, 0, 0, 100, 0, 0, 0, 230.188, 0, 0, 100, 0, 0, 0, 230.188, 0, 0, 98.3386, 0, 0, 0, 230.188, 0, 0, 100, 0, 0, 0, 229.33, 0, 0, 100, 0, 0, 0, 229.867, 0, 0, 100, 0, 0, 0, 229.223, 0, 0, 100, 0, 0, 0, 229.223, 0, 0, 100, 0, 0, 0, 229.223, 0, 0, 100, 0, 0, 0, 229.223, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 230.834, 0, 0, 100, 0, 0, 0, 230.834, 0, 0, 100, 0, 0, 0, 230.619, 0, 0, 100, 0, 0, 0, 230.619, 0, 0, 100, 0, 0, 0, 230.619, 0, 0, 100, 0, 0, 0, 230.511, 0, 0, 98.8891, 0, 0, 0, 230.511, 0, 0, 100, 0, 0, 0, 229.545, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 6:30, 225.151, 0, 0, 100, 0, 0, 0, 225.153, 0, 0, 99.7641, 0, 0, 0, 225.153, 0, 0, 100, 0, 0, 0, 224.619, 0, 0, 99.6562, 0, 0, 0, 224.619, 0, 0, 100, 0, 0, 0, 225.153, 0, 0, 100, 0, 0, 0, 224.219, 0, 0, 100, 0, 0, 0, 224.219, 0, 0, 100, 0, 0, 0, 224.219, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 225.15, 0, 0, 100, 0, 0, 0, 225.017, 0, 0, 98.3488, 0, 0, 0, 225.016, 0, 0, 100, 0, 0, 0, 225.017, 0, 0, 100, 0, 0, 0, 225.017, 0, 0, 98.3386, 0, 0, 0, 225.016, 0, 0, 100, 0, 0, 0, 223.953, 0, 0, 100, 0, 0, 0, 224.619, 0, 0, 100, 0, 0, 0, 223.819, 0, 0, 100, 0, 0, 0, 223.819, 0, 0, 100, 0, 0, 0, 223.819, 0, 0, 100, 0, 0, 0, 223.82, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 225.82, 0, 0, 100, 0, 0, 0, 225.82, 0, 0, 100, 0, 0, 0, 225.552, 0, 0, 100, 0, 0, 0, 225.552, 0, 0, 100, 0, 0, 0, 225.552, 0, 0, 100, 0, 0, 0, 225.418, 0, 0, 98.8891, 0, 0, 0, 225.418, 0, 0, 100, 0, 0, 0, 224.219, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 7:00, 225.85, 0, 0, 100, 0, 0, 0, 225.852, 0, 0, 99.7641, 0, 0, 0, 225.852, 0, 0, 100, 0, 0, 0, 225.311, 0, 0, 99.6562, 0, 0, 0, 225.312, 0, 0, 100, 0, 0, 0, 225.852, 0, 0, 100, 0, 0, 0, 224.906, 0, 0, 100, 0, 0, 0, 224.906, 0, 0, 100, 0, 0, 0, 224.906, 0, 0, 100, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 225.849, 0, 0, 100, 0, 0, 0, 225.714, 0, 0, 98.3488, 0, 0, 0, 225.714, 0, 0, 100, 0, 0, 0, 225.714, 0, 0, 100, 0, 0, 0, 225.714, 0, 0, 98.3386, 0, 0, 0, 225.714, 0, 0, 100, 0, 0, 0, 224.636, 0, 0, 100, 0, 0, 0, 225.312, 0, 0, 100, 0, 0, 0, 224.501, 0, 0, 100, 0, 0, 0, 224.501, 0, 0, 100, 0, 0, 0, 224.501, 0, 0, 100, 0, 0, 0, 224.502, 0, 0, 100, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 226.528, 0, 0, 100, 0, 0, 0, 226.528, 0, 0, 100, 0, 0, 0, 226.256, 0, 0, 100, 0, 0, 0, 226.257, 0, 0, 100, 0, 0, 0, 226.257, 0, 0, 100, 0, 0, 0, 226.12, 0, 0, 98.8891, 0, 0, 0, 226.121, 0, 0, 100, 0, 0, 0, 224.906, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 7:30, 224.57, 0, 0, 100, 0, 0, 0, 224.572, 0, 0, 99.7641, 0, 0, 0, 224.572, 0, 0, 100, 0, 0, 0, 223.989, 0, 0, 99.6562, 0, 0, 0, 223.99, 0, 0, 100, 0, 0, 0, 224.572, 0, 0, 100, 0, 0, 0, 223.553, 0, 0, 100, 0, 0, 0, 223.553, 0, 0, 100, 0, 0, 0, 223.553, 0, 0, 100, 0, 0, 0, 224.863, 0, 0, 100, 0, 0, 0, 224.862, 0, 0, 100, 0, 0, 0, 224.862, 0, 0, 100, 0, 0, 0, 224.862, 0, 0, 100, 0, 0, 0, 224.569, 0, 0, 100, 0, 0, 0, 224.423, 0, 0, 98.3488, 0, 0, 0, 224.423, 0, 0, 100, 0, 0, 0, 224.423, 0, 0, 100, 0, 0, 0, 224.423, 0, 0, 98.3386, 0, 0, 0, 224.423, 0, 0, 100, 0, 0, 0, 223.262, 0, 0, 100, 0, 0, 0, 223.99, 0, 0, 100, 0, 0, 0, 223.116, 0, 0, 100, 0, 0, 0, 223.116, 0, 0, 100, 0, 0, 0, 223.116, 0, 0, 100, 0, 0, 0, 223.116, 0, 0, 100, 0, 0, 0, 224.862, 0, 0, 100, 0, 0, 0, 225.302, 0, 0, 100, 0, 0, 0, 225.302, 0, 0, 100, 0, 0, 0, 225.008, 0, 0, 100, 0, 0, 0, 225.009, 0, 0, 100, 0, 0, 0, 225.009, 0, 0, 100, 0, 0, 0, 224.862, 0, 0, 98.8891, 0, 0, 0, 224.862, 0, 0, 100, 0, 0, 0, 223.553, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 8:00, 225.334, 0, 0, 100, 0, 0, 0, 225.336, 0, 0, 99.7641, 0, 0, 0, 225.336, 0, 0, 100, 0, 0, 0, 224.771, 0, 0, 99.6562, 0, 0, 0, 224.772, 0, 0, 100, 0, 0, 0, 225.336, 0, 0, 100, 0, 0, 0, 224.348, 0, 0, 100, 0, 0, 0, 224.348, 0, 0, 100, 0, 0, 0, 224.349, 0, 0, 100, 0, 0, 0, 225.617, 0, 0, 100, 0, 0, 0, 225.617, 0, 0, 100, 0, 0, 0, 225.617, 0, 0, 100, 0, 0, 0, 225.617, 0, 0, 100, 0, 0, 0, 225.333, 0, 0, 100, 0, 0, 0, 225.192, 0, 0, 98.3488, 0, 0, 0, 225.192, 0, 0, 100, 0, 0, 0, 225.192, 0, 0, 100, 0, 0, 0, 225.192, 0, 0, 98.3386, 0, 0, 0, 225.192, 0, 0, 100, 0, 0, 0, 224.067, 0, 0, 100, 0, 0, 0, 224.772, 0, 0, 100, 0, 0, 0, 223.926, 0, 0, 100, 0, 0, 0, 223.926, 0, 0, 100, 0, 0, 0, 223.926, 0, 0, 100, 0, 0, 0, 223.926, 0, 0, 100, 0, 0, 0, 225.617, 0, 0, 100, 0, 0, 0, 226.042, 0, 0, 100, 0, 0, 0, 226.042, 0, 0, 100, 0, 0, 0, 225.758, 0, 0, 100, 0, 0, 0, 225.758, 0, 0, 100, 0, 0, 0, 225.758, 0, 0, 100, 0, 0, 0, 225.616, 0, 0, 98.8891, 0, 0, 0, 225.616, 0, 0, 100, 0, 0, 0, 224.348, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 8:30, 224.394, 0, 0, 100, 0, 0, 0, 224.397, 0, 0, 99.7641, 0, 0, 0, 224.397, 0, 0, 100, 0, 0, 0, 223.841, 0, 0, 99.6562, 0, 0, 0, 223.841, 0, 0, 100, 0, 0, 0, 224.397, 0, 0, 100, 0, 0, 0, 223.423, 0, 0, 100, 0, 0, 0, 223.424, 0, 0, 100, 0, 0, 0, 223.424, 0, 0, 100, 0, 0, 0, 224.674, 0, 0, 100, 0, 0, 0, 224.674, 0, 0, 100, 0, 0, 0, 224.674, 0, 0, 100, 0, 0, 0, 224.674, 0, 0, 100, 0, 0, 0, 224.394, 0, 0, 100, 0, 0, 0, 224.255, 0, 0, 98.3488, 0, 0, 0, 224.255, 0, 0, 100, 0, 0, 0, 224.255, 0, 0, 100, 0, 0, 0, 224.255, 0, 0, 98.3386, 0, 0, 0, 224.255, 0, 0, 100, 0, 0, 0, 223.146, 0, 0, 100, 0, 0, 0, 223.841, 0, 0, 100, 0, 0, 0, 223.007, 0, 0, 100, 0, 0, 0, 223.007, 0, 0, 100, 0, 0, 0, 223.007, 0, 0, 100, 0, 0, 0, 223.007, 0, 0, 100, 0, 0, 0, 224.674, 0, 0, 100, 0, 0, 0, 225.093, 0, 0, 100, 0, 0, 0, 225.093, 0, 0, 100, 0, 0, 0, 224.813, 0, 0, 100, 0, 0, 0, 224.813, 0, 0, 100, 0, 0, 0, 224.813, 0, 0, 100, 0, 0, 0, 224.673, 0, 0, 98.8891, 0, 0, 0, 224.673, 0, 0, 100, 0, 0, 0, 223.423, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 9:00, 224.681, 0, 0, 100, 0, 0, 0, 224.684, 0, 0, 99.7641, 0, 0, 0, 224.684, 0, 0, 100, 0, 0, 0, 224.135, 0, 0, 99.6562, 0, 0, 0, 224.136, 0, 0, 100, 0, 0, 0, 224.683, 0, 0, 100, 0, 0, 0, 223.725, 0, 0, 100, 0, 0, 0, 223.725, 0, 0, 100, 0, 0, 0, 223.725, 0, 0, 100, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 224.681, 0, 0, 100, 0, 0, 0, 224.544, 0, 0, 98.3488, 0, 0, 0, 224.543, 0, 0, 100, 0, 0, 0, 224.543, 0, 0, 100, 0, 0, 0, 224.544, 0, 0, 98.3386, 0, 0, 0, 224.543, 0, 0, 100, 0, 0, 0, 223.452, 0, 0, 100, 0, 0, 0, 224.136, 0, 0, 100, 0, 0, 0, 223.314, 0, 0, 100, 0, 0, 0, 223.315, 0, 0, 100, 0, 0, 0, 223.314, 0, 0, 100, 0, 0, 0, 223.315, 0, 0, 100, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 225.369, 0, 0, 100, 0, 0, 0, 225.369, 0, 0, 100, 0, 0, 0, 225.093, 0, 0, 100, 0, 0, 0, 225.093, 0, 0, 100, 0, 0, 0, 225.093, 0, 0, 100, 0, 0, 0, 224.955, 0, 0, 98.8891, 0, 0, 0, 224.956, 0, 0, 100, 0, 0, 0, 223.725, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 9:30, 227.149, 0, 0, 100, 0, 0, 0, 227.151, 0, 0, 99.7641, 0, 0, 0, 227.151, 0, 0, 100, 0, 0, 0, 226.65, 0, 0, 99.6562, 0, 0, 0, 226.65, 0, 0, 100, 0, 0, 0, 227.151, 0, 0, 100, 0, 0, 0, 226.274, 0, 0, 100, 0, 0, 0, 226.274, 0, 0, 100, 0, 0, 0, 226.274, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 227.149, 0, 0, 100, 0, 0, 0, 227.023, 0, 0, 98.3488, 0, 0, 0, 227.023, 0, 0, 100, 0, 0, 0, 227.023, 0, 0, 100, 0, 0, 0, 227.023, 0, 0, 98.3386, 0, 0, 0, 227.023, 0, 0, 100, 0, 0, 0, 226.024, 0, 0, 100, 0, 0, 0, 226.65, 0, 0, 100, 0, 0, 0, 225.899, 0, 0, 100, 0, 0, 0, 225.899, 0, 0, 100, 0, 0, 0, 225.899, 0, 0, 100, 0, 0, 0, 225.899, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 227.777, 0, 0, 100, 0, 0, 0, 227.777, 0, 0, 100, 0, 0, 0, 227.526, 0, 0, 100, 0, 0, 0, 227.526, 0, 0, 100, 0, 0, 0, 227.526, 0, 0, 100, 0, 0, 0, 227.4, 0, 0, 98.8891, 0, 0, 0, 227.4, 0, 0, 100, 0, 0, 0, 226.274, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 10:00, 229.152, 0, 0, 100, 0, 0, 0, 229.154, 0, 0, 99.7641, 0, 0, 0, 229.154, 0, 0, 100, 0, 0, 0, 228.699, 0, 0, 99.6562, 0, 0, 0, 228.699, 0, 0, 100, 0, 0, 0, 229.154, 0, 0, 100, 0, 0, 0, 228.357, 0, 0, 100, 0, 0, 0, 228.357, 0, 0, 100, 0, 0, 0, 228.358, 0, 0, 100, 0, 0, 0, 229.381, 0, 0, 100, 0, 0, 0, 229.38, 0, 0, 100, 0, 0, 0, 229.381, 0, 0, 100, 0, 0, 0, 229.38, 0, 0, 100, 0, 0, 0, 229.152, 0, 0, 100, 0, 0, 0, 229.038, 0, 0, 98.3488, 0, 0, 0, 229.038, 0, 0, 100, 0, 0, 0, 229.038, 0, 0, 100, 0, 0, 0, 229.038, 0, 0, 98.3386, 0, 0, 0, 229.038, 0, 0, 100, 0, 0, 0, 228.13, 0, 0, 100, 0, 0, 0, 228.699, 0, 0, 100, 0, 0, 0, 228.016, 0, 0, 100, 0, 0, 0, 228.016, 0, 0, 100, 0, 0, 0, 228.016, 0, 0, 100, 0, 0, 0, 228.017, 0, 0, 100, 0, 0, 0, 229.381, 0, 0, 100, 0, 0, 0, 229.723, 0, 0, 100, 0, 0, 0, 229.723, 0, 0, 100, 0, 0, 0, 229.495, 0, 0, 100, 0, 0, 0, 229.495, 0, 0, 100, 0, 0, 0, 229.495, 0, 0, 100, 0, 0, 0, 229.38, 0, 0, 98.8891, 0, 0, 0, 229.38, 0, 0, 100, 0, 0, 0, 228.357, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 10:30, 230.524, 0, 0, 100, 0, 0, 0, 230.526, 0, 0, 99.7641, 0, 0, 0, 230.526, 0, 0, 100, 0, 0, 0, 230.106, 0, 0, 99.6562, 0, 0, 0, 230.106, 0, 0, 100, 0, 0, 0, 230.525, 0, 0, 100, 0, 0, 0, 229.791, 0, 0, 100, 0, 0, 0, 229.791, 0, 0, 100, 0, 0, 0, 229.791, 0, 0, 100, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 230.524, 0, 0, 100, 0, 0, 0, 230.419, 0, 0, 98.3488, 0, 0, 0, 230.419, 0, 0, 100, 0, 0, 0, 230.419, 0, 0, 100, 0, 0, 0, 230.419, 0, 0, 98.3386, 0, 0, 0, 230.419, 0, 0, 100, 0, 0, 0, 229.582, 0, 0, 100, 0, 0, 0, 230.106, 0, 0, 100, 0, 0, 0, 229.477, 0, 0, 100, 0, 0, 0, 229.477, 0, 0, 100, 0, 0, 0, 229.477, 0, 0, 100, 0, 0, 0, 229.477, 0, 0, 100, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 231.051, 0, 0, 100, 0, 0, 0, 231.051, 0, 0, 100, 0, 0, 0, 230.84, 0, 0, 100, 0, 0, 0, 230.84, 0, 0, 100, 0, 0, 0, 230.84, 0, 0, 100, 0, 0, 0, 230.734, 0, 0, 98.8891, 0, 0, 0, 230.735, 0, 0, 100, 0, 0, 0, 229.791, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 11:00, 229.081, 0, 0, 100, 0, 0, 0, 229.082, 0, 0, 99.7641, 0, 0, 0, 229.082, 0, 0, 100, 0, 0, 0, 228.634, 0, 0, 99.6562, 0, 0, 0, 228.634, 0, 0, 100, 0, 0, 0, 229.082, 0, 0, 100, 0, 0, 0, 228.298, 0, 0, 100, 0, 0, 0, 228.298, 0, 0, 100, 0, 0, 0, 228.298, 0, 0, 100, 0, 0, 0, 229.306, 0, 0, 100, 0, 0, 0, 229.306, 0, 0, 100, 0, 0, 0, 229.306, 0, 0, 100, 0, 0, 0, 229.306, 0, 0, 100, 0, 0, 0, 229.081, 0, 0, 100, 0, 0, 0, 228.968, 0, 0, 98.3488, 0, 0, 0, 228.968, 0, 0, 100, 0, 0, 0, 228.968, 0, 0, 100, 0, 0, 0, 228.968, 0, 0, 98.3386, 0, 0, 0, 228.968, 0, 0, 100, 0, 0, 0, 228.074, 0, 0, 100, 0, 0, 0, 228.634, 0, 0, 100, 0, 0, 0, 227.962, 0, 0, 100, 0, 0, 0, 227.962, 0, 0, 100, 0, 0, 0, 227.962, 0, 0, 100, 0, 0, 0, 227.962, 0, 0, 100, 0, 0, 0, 229.306, 0, 0, 100, 0, 0, 0, 229.643, 0, 0, 100, 0, 0, 0, 229.643, 0, 0, 100, 0, 0, 0, 229.418, 0, 0, 100, 0, 0, 0, 229.418, 0, 0, 100, 0, 0, 0, 229.418, 0, 0, 100, 0, 0, 0, 229.305, 0, 0, 98.8891, 0, 0, 0, 229.305, 0, 0, 100, 0, 0, 0, 228.298, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 11:30, 228.883, 0, 0, 100, 0, 0, 0, 228.885, 0, 0, 99.7641, 0, 0, 0, 228.885, 0, 0, 100, 0, 0, 0, 228.424, 0, 0, 99.6562, 0, 0, 0, 228.424, 0, 0, 100, 0, 0, 0, 228.885, 0, 0, 100, 0, 0, 0, 228.079, 0, 0, 100, 0, 0, 0, 228.079, 0, 0, 100, 0, 0, 0, 228.079, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 228.883, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 98.3488, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 228.768, 0, 0, 98.3386, 0, 0, 0, 228.768, 0, 0, 100, 0, 0, 0, 227.849, 0, 0, 100, 0, 0, 0, 228.424, 0, 0, 100, 0, 0, 0, 227.734, 0, 0, 100, 0, 0, 0, 227.734, 0, 0, 100, 0, 0, 0, 227.734, 0, 0, 100, 0, 0, 0, 227.734, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 229.461, 0, 0, 100, 0, 0, 0, 229.461, 0, 0, 100, 0, 0, 0, 229.23, 0, 0, 100, 0, 0, 0, 229.23, 0, 0, 100, 0, 0, 0, 229.23, 0, 0, 100, 0, 0, 0, 229.114, 0, 0, 98.8891, 0, 0, 0, 229.114, 0, 0, 100, 0, 0, 0, 228.079, 0, 0, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 12:00, 228.591, 0, 0, 100, 0, 0, 0, 228.593, 0, 0, 99.7641, 0, 0, 0, 228.593, 0, 0, 100, 0, 0, 0, 228.123, 0, 0, 99.6562, 0, 0, 0, 228.123, 0, 0, 100, 0, 0, 0, 228.592, 0, 0, 100, 0, 0, 0, 227.77, 0, 0, 100, 0, 0, 0, 227.771, 0, 0, 100, 0, 0, 0, 227.771, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 228.591, 0, 0, 100, 0, 0, 0, 228.473, 0, 0, 98.3488, 0, 0, 0, 228.473, 0, 0, 100, 0, 0, 0, 228.473, 0, 0, 100, 0, 0, 0, 228.473, 0, 0, 98.3386, 0, 0, 0, 228.473, 0, 0, 100, 0, 0, 0, 227.536, 0, 0, 100, 0, 0, 0, 228.123, 0, 0, 100, 0, 0, 0, 227.419, 0, 0, 100, 0, 0, 0, 227.419, 0, 0, 100, 0, 0, 0, 227.419, 0, 0, 100, 0, 0, 0, 227.419, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 229.18, 0, 0, 100, 0, 0, 0, 229.18, 0, 0, 100, 0, 0, 0, 228.944, 0, 0, 100, 0, 0, 0, 228.944, 0, 0, 100, 0, 0, 0, 228.944, 0, 0, 100, 0, 0, 0, 228.826, 0, 0, 98.8891, 0, 0, 0, 228.826, 0, 0, 100, 0, 0, 0, 227.77, 0, 0, 100, 0, 0, 0, 
