Time, 1 (House 1), House 1 Magnitude, House 1 Phase, 10 (House 2), House 2 Magnitude, House 2 Phase, 11 (House 3), House 3 Magnitude, House 3 Phase, 12 (House 4), House 4 Magnitude, House 4 Phase, 13 (House 5), House 5 Magnitude, House 5 Phase, 14 (House 6), House 6 Magnitude, House 6 Phase, 15 (House 7), House 7 Magnitude, House 7 Phase, 16 (House 8), House 8 Magnitude, House 8 Phase, 17 (House 9), House 9 Magnitude, House 9 Phase, 18 (House 10), House 10 Magnitude, House 10 Phase, 19 (House 11), House 11 Magnitude, House 11 Phase, 2 (House 12), House 12 Magnitude, House 12 Phase, 20 (House 13), House 13 Magnitude, House 13 Phase, 21 (House 14), House 14 Magnitude, House 14 Phase, 22 (House 15), House 15 Magnitude, House 15 Phase, 23 (House 16), House 16 Magnitude, House 16 Phase, 24 (House 17), House 17 Magnitude, House 17 Phase, 25 (House 18), House 18 Magnitude, House 18 Phase, 26 (House 19), House 19 Magnitude, House 19 Phase, 27 (House 20), House 20 Magnitude, House 20 Phase, 28 (House 21), House 21 Magnitude, House 21 Phase, 29 (House 22), House 22 Magnitude, House 22 Phase, 3 (House 23), House 23 Magnitude, House 23 Phase, 30 (House 24), House 24 Magnitude, House 24 Phase, 31 (House 25), House 25 Magnitude, House 25 Phase, 32 (House 26), House 26 Magnitude, House 26 Phase, 33 (House 27), House 27 Magnitude, House 27 Phase, 34 (House 28), House 28 Magnitude, House 28 Phase, 35 (House 29), House 29 Magnitude, House 29 Phase, 36 (House 30), House 30 Magnitude, House 30 Phase, 37 (House 31), House 31 Magnitude, House 31 Phase, 38 (House 32), House 32 Magnitude, House 32 Phase, 39 (House 33), House 33 Magnitude, House 33 Phase, 4 (House 34), House 34 Magnitude, House 34 Phase, 40 (House 35), House 35 Magnitude, House 35 Phase, 41 (House 36), House 36 Magnitude, House 36 Phase, 42 (House 37), House 37 Magnitude, House 37 Phase, 43 (House 38), House 38 Magnitude, House 38 Phase, 44 (House 39), House 39 Magnitude, House 39 Phase, 45 (House 40), House 40 Magnitude, House 40 Phase, 46 (House 41), House 41 Magnitude, House 41 Phase, 47 (House 42), House 42 Magnitude, House 42 Phase, 48 (House 43), House 43 Magnitude, House 43 Phase, 49 (House 44), House 44 Magnitude, House 44 Phase, 5 (House 45), House 45 Magnitude, House 45 Phase, 50 (House 46), House 46 Magnitude, House 46 Phase, 51 (House 47), House 47 Magnitude, House 47 Phase, 52 (House 48), House 48 Magnitude, House 48 Phase, 53 (House 49), House 49 Magnitude, House 49 Phase, 54 (House 50), House 50 Magnitude, House 50 Phase, 55 (House 51), House 51 Magnitude, House 51 Phase, 56 (House 52), House 52 Magnitude, House 52 Phase, 57 (House 53), House 53 Magnitude, House 53 Phase, 58 (House 54), House 54 Magnitude, House 54 Phase, 59 (House 55), House 55 Magnitude, House 55 Phase, 6 (House 56), House 56 Magnitude, House 56 Phase, 60 (House 57), House 57 Magnitude, House 57 Phase, 61 (House 58), House 58 Magnitude, House 58 Phase, 62 (House 59), House 59 Magnitude, House 59 Phase, 63 (House 60), House 60 Magnitude, House 60 Phase, 64 (House 61), House 61 Magnitude, House 61 Phase, 65 (House 62), House 62 Magnitude, House 62 Phase, 66 (House 63), House 63 Magnitude, House 63 Phase, 7 (House 64), House 64 Magnitude, House 64 Phase, 8 (House 65), House 65 Magnitude, House 65 Phase, 9 (House 66), House 66 Magnitude, House 66 Phase, 
2019 Aug 19 (Mon) 5:00, 220.542, 311.893, -8.92662, 224.029, 316.824, -127.67, 222.048, 314.023, -128.084, 223.859, 316.585, 112.114, 220.542, 311.893, -8.92662, 222.048, 314.023, -128.084, 223.859, 316.585, 112.114, 223.819, 316.528, 112.028, 219.187, 309.977, -8.91817, 216.807, 306.612, -128.466, 223.819, 316.528, 112.028, 219.187, 309.977, -8.91817, 219.582, 310.536, 112.007, 214.474, 303.311, -9.14576, 220.072, 311.228, -128.544, 223.892, 316.631, -127.707, 223.06, 315.455, 112.175, 221.392, 313.095, -9.10027, 223.892, 316.631, -127.707, 223.06, 315.455, 112.175, 222.211, 314.253, 112.149, 220.896, 312.395, -9.26794, 216.807, 306.612, -128.466, 224.029, 316.824, -127.67, 218.643, 309.208, 112.115, 224.284, 317.185, -127.727, 222.116, 314.12, 112.246, 216.599, 306.318, -9.42244, 224.284, 317.185, -127.727, 222.116, 314.12, 112.246, 223.303, 315.798, 112.078, 213.649, 302.145, -9.17134, 216.044, 305.533, -128.748, 221.392, 313.095, -9.10027, 223.303, 315.798, 112.078, 217.135, 307.075, -9.13661, 219.569, 310.518, -128.713, 223.203, 315.657, 112.069, 217.059, 306.968, -9.14373, 219.476, 310.386, -128.716, 223.203, 315.657, 112.069, 217.059, 306.968, -9.14373, 219.476, 310.386, -128.716, 223.995, 316.777, 112.207, 220.896, 312.395, -9.26794, 221.984, 313.933, -8.92783, 220.254, 311.486, -127.771, 223.995, 316.777, 112.207, 221.984, 313.933, -8.92783, 223.848, 316.568, -127.737, 218.887, 309.553, 112.135, 217.623, 307.766, -9.2894, 224.316, 317.231, -127.646, 222.458, 314.604, 112.17, 221.174, 312.788, -9.25468, 220.134, 311.316, -9.38771, 224.316, 317.231, -127.646, 221.694, 313.522, 112.151, 217.226, 307.204, -9.45288, 224.549, 317.56, -127.601, 218.134, 308.489, 112.116, 220.77, 312.216, -9.41815, 224.549, 317.56, -127.601, 223.165, 315.603, 112.041, 217.973, 308.261, -9.11103, 220.072, 311.228, -128.544, 
2019 Aug 19 (Mon) 5:30, 220.48, 311.806, -9.37296, 223.997, 316.779, -128.124, 222.016, 313.977, -128.536, 223.835, 316.551, 111.659, 220.48, 311.806, -9.37296, 222.016, 313.977, -128.536, 223.835, 316.551, 111.659, 223.769, 316.456, 111.562, 219.101, 309.856, -9.37496, 216.75, 306.531, -128.928, 223.769, 316.456, 111.562, 219.101, 309.856, -9.37496, 219.514, 310.44, 111.532, 214.373, 303.169, -9.61026, 219.992, 311.116, -129.015, 223.874, 316.605, -128.155, 223.05, 315.441, 111.726, 221.34, 313.022, -9.54146, 223.874, 316.605, -128.155, 223.05, 315.441, 111.726, 222.189, 314.222, 111.695, 220.831, 312.303, -9.71435, 216.75, 306.531, -128.928, 223.997, 316.779, -128.124, 218.622, 309.179, 111.661, 224.245, 317.13, -128.183, 222.088, 314.08, 111.789, 216.53, 306.22, -9.87129, 224.245, 317.13, -128.183, 222.088, 314.08, 111.789, 223.221, 315.681, 111.598, 213.537, 301.986, -9.64112, 215.954, 305.405, -129.224, 221.34, 313.022, -9.54146, 223.221, 315.681, 111.598, 217.02, 306.913, -9.6065, 219.477, 310.387, -129.189, 223.115, 315.532, 111.586, 216.938, 306.797, -9.61629, 219.376, 310.245, -129.195, 223.115, 315.532, 111.586, 216.938, 306.797, -9.61629, 219.376, 310.245, -129.195, 224.003, 316.788, 111.766, 220.831, 312.303, -9.71435, 221.953, 313.889, -9.36116, 220.256, 311.49, -128.21, 224.003, 316.788, 111.766, 221.953, 313.889, -9.36116, 223.85, 316.571, -128.176, 218.884, 309.549, 111.689, 217.58, 307.704, -9.72778, 224.304, 317.214, -128.09, 222.455, 314.599, 111.724, 221.129, 312.724, -9.69316, 220.062, 311.215, -9.83668, 224.304, 317.214, -128.09, 221.685, 313.509, 111.702, 217.176, 307.133, -9.89385, 224.531, 317.534, -128.049, 218.126, 308.477, 111.668, 220.719, 312.143, -9.85923, 224.531, 317.534, -128.049, 223.095, 315.505, 111.567, 217.87, 308.115, -9.57564, 219.992, 311.116, -129.015, 
2019 Aug 19 (Mon) 6:00, 219.901, 310.988, -9.61974, 223.417, 315.96, -128.377, 221.443, 313.167, -128.788, 223.258, 315.735, 111.405, 219.901, 310.988, -9.61974, 221.443, 313.167, -128.788, 223.258, 315.735, 111.405, 223.163, 315.601, 111.303, 218.5, 309.005, -9.62569, 216.164, 305.702, -129.184, 223.163, 315.601, 111.303, 218.5, 309.005, -9.62569, 218.9, 309.572, 111.27, 213.766, 302.31, -9.86391, 219.375, 310.243, -129.274, 223.309, 315.807, -128.406, 222.491, 314.65, 111.474, 220.771, 312.218, -9.78616, 223.309, 315.807, -128.406, 222.491, 314.65, 111.474, 221.618, 313.415, 111.441, 220.25, 311.48, -9.96091, 216.164, 305.702, -129.184, 223.417, 315.96, -128.377, 218.061, 308.385, 111.406, 223.657, 316.299, -128.437, 221.511, 313.264, 111.533, 215.954, 305.405, -10.1188, 223.657, 316.299, -128.437, 221.511, 313.264, 111.533, 222.581, 314.778, 111.333, 212.919, 301.113, -9.89677, 215.335, 304.529, -129.485, 220.771, 312.218, -9.78616, 222.581, 314.778, 111.333, 216.392, 306.024, -9.86215, 218.847, 309.496, -129.45, 222.469, 314.618, 111.32, 216.304, 305.9, -9.87295, 218.74, 309.345, -129.457, 222.469, 314.618, 111.32, 216.304, 305.9, -9.87295, 218.74, 309.345, -129.457, 223.462, 316.022, 111.517, 220.25, 311.48, -9.96091, 221.403, 313.112, -9.60305, 219.723, 310.736, -128.458, 223.462, 316.022, 111.517, 221.403, 313.112, -9.60305, 223.307, 315.804, -128.423, 218.343, 308.783, 111.438, 217.028, 306.924, -9.97149, 223.746, 316.425, -128.34, 221.904, 313.82, 111.472, 220.568, 311.93, -9.93687, 219.476, 310.386, -10.0842, 223.746, 316.425, -128.34, 221.129, 312.724, 111.45, 216.618, 306.344, -10.1385, 223.964, 316.733, -128.3, 217.58, 307.705, 111.415, 220.151, 311.341, -10.1039, 223.964, 316.733, -128.3, 222.471, 314.621, 111.305, 217.252, 307.241, -9.82929, 219.375, 310.243, -129.274, 
2019 Aug 19 (Mon) 6:30, 215.277, 304.447, -9.47321, 218.64, 309.203, -128.25, 216.721, 306.49, -128.661, 218.468, 308.96, 111.527, 215.277, 304.447, -9.47321, 216.721, 306.49, -128.661, 218.468, 308.96, 111.527, 218.261, 308.668, 111.446, 213.801, 302.361, -9.45943, 211.454, 299.041, -129.036, 218.261, 308.668, 111.446, 213.801, 302.361, -9.45943, 214.009, 302.655, 111.428, 209.094, 295.704, -9.6833, 214.515, 303.37, -129.109, 218.592, 309.136, -128.29, 217.776, 307.981, 111.585, 216.18, 305.724, -9.64807, 218.592, 309.136, -128.29, 217.776, 307.981, 111.585, 216.867, 306.696, 111.561, 215.618, 304.929, -9.81202, 211.454, 299.041, -129.036, 218.64, 309.203, -128.25, 213.387, 301.775, 111.526, 218.846, 309.495, -128.305, 216.734, 306.508, 111.658, 211.388, 298.947, -9.96519, 218.846, 309.495, -128.305, 216.734, 306.508, 111.658, 217.549, 307.661, 111.502, 208.215, 294.461, -9.70628, 210.513, 297.71, -129.309, 216.18, 305.724, -9.64807, 217.549, 307.661, 111.502, 211.611, 299.263, -9.67109, 213.945, 302.565, -129.274, 217.411, 307.465, 111.495, 211.498, 299.104, -9.67681, 213.814, 302.378, -129.275, 217.411, 307.465, 111.495, 211.498, 299.104, -9.67681, 213.814, 302.378, -129.275, 218.808, 309.441, 111.613, 215.618, 304.929, -9.81202, 216.877, 306.711, -9.48119, 215.168, 304.293, -128.359, 218.808, 309.441, 111.613, 216.877, 306.711, -9.48119, 218.676, 309.255, -128.323, 213.744, 302.279, 111.543, 212.542, 300.579, -9.8393, 219.048, 309.78, -128.23, 217.229, 307.208, 111.578, 216.008, 305.481, -9.80411, 214.835, 303.822, -9.93, 219.048, 309.78, -128.23, 216.443, 306.097, 111.56, 212.115, 299.976, -10.0008, 219.232, 310.041, -128.184, 212.971, 301.186, 111.525, 215.574, 304.867, -9.96564, 219.232, 310.041, -128.184, 217.499, 307.59, 111.463, 212.504, 300.526, -9.64811, 214.515, 303.37, -129.109, 
2019 Aug 19 (Mon) 7:00, 215.778, 305.157, -9.80977, 219.179, 309.967, -128.589, 217.254, 307.244, -128.999, 219.014, 309.733, 111.187, 215.778, 305.157, -9.80977, 217.254, 307.244, -128.999, 219.014, 309.733, 111.187, 218.803, 309.434, 111.096, 214.295, 303.059, -9.80604, 211.968, 299.769, -129.385, 218.803, 309.434, 111.096, 214.295, 303.059, -9.80604, 214.537, 303.401, 111.07, 209.574, 296.383, -10.0373, 215.031, 304.1, -129.465, 219.134, 309.903, -128.623, 218.323, 308.756, 111.251, 216.685, 306.439, -9.97984, 219.134, 309.903, -128.623, 218.323, 308.756, 111.251, 217.41, 307.465, 111.222, 216.118, 305.637, -10.1489, 211.968, 299.769, -129.385, 219.179, 309.967, -128.589, 213.923, 302.532, 111.187, 219.385, 310.257, -128.647, 217.276, 307.275, 111.317, 211.877, 299.64, -10.3045, 219.385, 310.257, -128.647, 217.276, 307.275, 111.317, 218.083, 308.416, 111.138, 208.691, 295.134, -10.0653, 211.017, 298.423, -129.67, 216.685, 306.439, -9.97984, 218.083, 308.416, 111.138, 212.094, 299.946, -10.0303, 214.457, 303.288, -129.635, 217.943, 308.218, 111.128, 211.98, 299.785, -10.0386, 214.324, 303.1, -129.64, 217.943, 308.218, 111.128, 211.98, 299.785, -10.0386, 214.324, 303.1, -129.64, 219.361, 310.223, 111.287, 216.118, 305.637, -10.1489, 217.389, 307.434, -9.80524, 215.706, 305.054, -128.684, 219.361, 310.223, 111.287, 217.389, 307.434, -9.80524, 219.223, 310.028, -128.649, 214.283, 303.041, 111.212, 213.04, 301.284, -10.1683, 219.592, 310.55, -128.561, 217.776, 307.982, 111.247, 216.513, 306.196, -10.1333, 215.332, 304.525, -10.2694, 219.592, 310.55, -128.561, 216.988, 306.867, 111.227, 212.611, 300.677, -10.3324, 219.776, 310.81, -128.517, 213.507, 301.944, 111.192, 216.077, 305.579, -10.2974, 219.776, 310.81, -128.517, 218.035, 308.348, 111.105, 212.991, 301.215, -10.0022, 215.031, 304.1, -129.465, 
2019 Aug 19 (Mon) 7:30, 214.528, 303.389, -10.0233, 217.905, 308.164, -128.811, 215.995, 305.463, -129.221, 217.74, 307.931, 110.963, 214.528, 303.389, -10.0233, 215.995, 305.463, -129.221, 217.74, 307.931, 110.963, 217.485, 307.571, 110.87, 213.013, 301.245, -10.0204, 210.698, 297.972, -129.607, 217.485, 307.571, 110.87, 213.013, 301.245, -10.0204, 213.213, 301.529, 110.843, 208.291, 294.567, -10.2524, 213.709, 302.23, -129.688, 217.883, 308.134, -128.846, 217.077, 306.993, 111.027, 215.449, 304.691, -10.1926, 217.883, 308.134, -128.846, 217.077, 306.993, 111.027, 216.148, 305.68, 110.997, 214.864, 303.863, -10.3619, 210.698, 297.972, -129.607, 217.905, 308.164, -128.811, 212.681, 300.777, 110.962, 218.098, 308.437, -128.869, 216.004, 305.476, 111.091, 210.638, 297.887, -10.5176, 218.098, 308.437, -128.869, 216.004, 305.476, 111.091, 216.714, 306.48, 110.912, 207.393, 293.298, -10.2809, 209.699, 296.559, -129.893, 215.449, 304.691, -10.1926, 216.714, 306.48, 110.912, 210.773, 298.079, -10.2457, 213.117, 301.393, -129.858, 216.564, 306.267, 110.901, 210.65, 297.904, -10.2543, 212.973, 301.19, -129.862, 216.564, 306.267, 110.901, 210.65, 297.904, -10.2543, 212.973, 301.19, -129.862, 218.141, 308.498, 111.063, 214.864, 303.863, -10.3619, 216.181, 305.726, -10.0177, 214.509, 303.361, -128.905, 218.141, 308.498, 111.063, 216.181, 305.726, -10.0177, 218.006, 308.306, -128.87, 213.071, 301.328, 110.988, 211.836, 299.582, -10.381, 218.35, 308.793, -128.782, 216.544, 306.24, 111.023, 215.289, 304.465, -10.3459, 214.072, 302.743, -10.4825, 218.35, 308.793, -128.782, 215.75, 305.116, 111.002, 211.399, 298.963, -10.5452, 218.521, 309.035, -128.739, 212.289, 300.223, 110.967, 214.845, 303.836, -10.51, 218.521, 309.035, -128.739, 216.689, 306.444, 110.879, 211.686, 299.369, -10.2172, 213.709, 302.23, -129.688, 
2019 Aug 19 (Mon) 8:00, 215.233, 304.385, -9.99923, 218.63, 309.189, -128.784, 216.711, 306.475, -129.194, 218.466, 308.958, 110.991, 215.233, 304.385, -9.99923, 216.711, 306.475, -129.194, 218.466, 308.958, 110.991, 218.23, 308.624, 110.897, 213.731, 302.261, -9.99824, 211.415, 298.986, -129.581, 218.23, 308.624, 110.897, 213.731, 302.261, -9.99824, 213.958, 302.583, 110.869, 209.006, 295.579, -10.2315, 214.451, 303.279, -129.664, 218.597, 309.143, -128.817, 217.79, 308.002, 111.056, 216.147, 305.678, -10.1678, 218.597, 309.143, -128.817, 217.79, 308.002, 111.056, 216.868, 306.697, 111.026, 215.57, 304.862, -10.3382, 211.415, 298.986, -129.581, 218.63, 309.189, -128.784, 213.389, 301.778, 110.991, 218.828, 309.47, -128.842, 216.728, 306.5, 111.12, 211.335, 298.872, -10.4943, 218.828, 309.47, -128.842, 216.728, 306.5, 111.12, 217.482, 307.566, 110.936, 208.114, 294.318, -10.261, 210.436, 297.601, -129.87, 216.147, 305.678, -10.1678, 217.482, 307.566, 110.936, 211.507, 299.116, -10.2259, 213.866, 302.453, -129.835, 217.336, 307.36, 110.924, 211.388, 298.947, -10.2349, 213.727, 302.256, -129.84, 217.336, 307.36, 110.924, 211.388, 298.947, -10.2349, 213.727, 302.256, -129.84, 218.843, 309.491, 111.094, 215.57, 304.862, -10.3382, 216.867, 306.697, -9.9913, 215.196, 304.334, -128.875, 218.843, 309.491, 111.094, 216.867, 306.697, -9.9913, 218.705, 309.295, -128.84, 213.766, 302.31, 111.018, 212.518, 300.546, -10.3556, 219.06, 309.798, -128.753, 217.251, 307.239, 111.053, 215.982, 305.445, -10.3206, 214.78, 303.744, -10.4593, 219.06, 309.798, -128.753, 216.458, 306.118, 111.032, 212.084, 299.932, -10.5203, 219.237, 310.048, -128.711, 212.986, 301.208, 110.997, 215.541, 304.821, -10.4853, 219.237, 310.048, -128.711, 217.446, 307.515, 110.904, 212.413, 300.398, -10.1965, 214.451, 303.279, -129.664, 
2019 Aug 19 (Mon) 8:30, 214.551, 303.421, -9.56352, 217.898, 308.155, -128.345, 215.988, 305.454, -128.756, 217.726, 307.911, 111.431, 214.551, 303.421, -9.56352, 215.988, 305.454, -128.756, 217.726, 307.911, 111.431, 217.496, 307.586, 111.351, 213.059, 301.31, -9.54937, 210.717, 297.999, -129.13, 217.496, 307.586, 111.351, 213.059, 301.31, -9.54937, 213.241, 301.569, 111.333, 208.352, 294.655, -9.77299, 213.749, 302.286, -129.202, 217.863, 308.105, -128.385, 217.049, 306.954, 111.488, 215.462, 304.709, -9.73836, 217.863, 308.105, -128.385, 217.049, 306.954, 111.488, 216.132, 305.657, 111.465, 214.89, 303.901, -9.90197, 210.717, 297.999, -129.13, 217.898, 308.155, -128.345, 212.665, 300.753, 111.43, 218.098, 308.437, -128.399, 215.994, 305.461, 111.562, 210.67, 297.932, -10.055, 218.098, 308.437, -128.399, 215.994, 305.461, 111.562, 216.756, 306.539, 111.407, 207.465, 293.4, -9.7958, 209.75, 296.631, -129.402, 215.462, 304.709, -9.73836, 216.756, 306.539, 111.407, 210.848, 298.184, -9.76054, 213.17, 301.468, -129.367, 216.612, 306.336, 111.399, 210.73, 298.018, -9.76616, 213.033, 301.274, -129.368, 216.612, 306.336, 111.399, 210.73, 298.018, -9.76616, 213.033, 301.274, -129.368, 218.096, 308.434, 111.516, 214.89, 303.901, -9.90197, 216.174, 305.717, -9.57197, 214.469, 303.305, -128.454, 218.096, 308.434, 111.516, 216.174, 305.717, -9.57197, 217.966, 308.25, -128.419, 213.037, 301.28, 111.446, 211.842, 299.59, -9.92979, 218.323, 308.756, -128.325, 216.51, 306.192, 111.481, 215.296, 304.475, -9.89453, 214.104, 302.789, -10.0198, 218.323, 308.756, -128.325, 215.722, 305.076, 111.464, 211.411, 298.981, -10.0911, 218.501, 309.007, -128.279, 212.261, 300.182, 111.429, 214.858, 303.855, -10.0559, 218.501, 309.007, -128.279, 216.718, 306.486, 111.368, 211.749, 299.459, -9.73774, 213.749, 302.286, -129.202, 
2019 Aug 19 (Mon) 9:00, 224.683, 317.75, -3.67871, 224.681, 317.747, -123.679, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.683, 317.75, -3.67871, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 224.136, 316.976, -123.699, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.956, 318.136, -3.66891, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.681, 317.747, 116.321, 224.681, 317.747, -3.67889, 224.136, 316.976, -123.699, 224.681, 317.747, -123.679, 224.681, 317.747, 116.321, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 224.543, 317.552, -3.68389, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72349, 223.452, 316.008, -123.724, 224.956, 318.136, -3.66891, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72349, 223.452, 316.008, -123.724, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 225.369, 318.719, 116.346, 224.681, 317.747, -3.67889, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.369, 318.719, 116.346, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66396, 225.093, 318.33, -123.664, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66396, 224.543, 317.552, -3.68389, 225.093, 318.33, -123.664, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 
2019 Aug 19 (Mon) 9:30, 227.151, 321.24, -3.73298, 227.149, 321.237, -123.733, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 227.151, 321.24, -3.73298, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.65, 320.531, -123.764, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71763, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.149, 321.237, 116.267, 227.149, 321.237, -3.73323, 226.65, 320.531, -123.764, 227.149, 321.237, -123.733, 227.149, 321.237, 116.267, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 227.023, 321.059, -3.74105, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 227.4, 321.592, -3.71763, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 227.777, 322.126, 116.306, 227.149, 321.237, -3.73323, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.777, 322.126, 116.306, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70987, 227.526, 321.77, -123.71, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70987, 227.023, 321.059, -3.74105, 227.526, 321.77, -123.71, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 
2019 Aug 19 (Mon) 10:00, 229.154, 324.072, -3.65368, 229.152, 324.07, -123.654, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 229.154, 324.072, -3.65368, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69094, 228.699, 323.429, -123.691, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69094, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.381, 324.393, -3.63525, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.152, 324.07, 116.346, 229.152, 324.07, -3.65396, 228.699, 323.429, -123.691, 229.152, 324.07, -123.654, 229.152, 324.07, 116.346, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 229.038, 323.909, -3.66332, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73765, 228.13, 322.625, -123.738, 229.381, 324.393, -3.63525, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73765, 228.13, 322.625, -123.738, 228.016, 322.464, 116.253, 228.016, 322.464, -3.74701, 228.017, 322.464, -123.747, 228.016, 322.464, 116.253, 228.016, 322.464, -3.74701, 228.017, 322.464, -123.747, 229.723, 324.878, 116.393, 229.152, 324.07, -3.65396, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.723, 324.878, 116.393, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.495, 324.554, -123.626, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.038, 323.909, -3.66332, 229.495, 324.554, -123.626, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 
