Time, 10 (2), , , , , , , 11 (3), , , , , , , 12 (4), , , , , , , 13 (5), , , , , , , 14 (6), , , , , , , 15 (7), , , , , , , 16 (8), , , , , , , 18 (10), , , , , , , 19 (11), , , , , , , 1 (1), , , , , , , 21 (14), , , , , , , 23 (16), , , , , , , 24 (17), , , , , , , 25 (18), , , , , , , 26 (19), , , , , , , 27 (20), , , , , , , 28 (21), , , , , , , 2 (12), , , , , , , 30 (24), , , , , , , 31 (25), , , , , , , 32 (26), , , , , , , 34 (28), , , , , , , 35 (29), , , , , , , 37 (31), , , , , , , 38 (32), , , , , , , 39 (33), , , , , , , 40 (35), , , , , , , 41 (36), , , , , , , 42 (37), , , , , , , 43 (38), , , , , , , 45 (40), , , , , , , 46 (41), , , , , , , 47 (42), , , , , , , 48 (43), , , , , , , 49 (44), , , , , , , 4 (34), , , , , , , 50 (46), , , , , , , 51 (47), , , , , , , 52 (48), , , , , , , 53 (49), , , , , , , 54 (50), , , , , , , 56 (52), , , , , , , 57 (53), , , , , , , 60 (57), , , , , , , 61 (58), , , , , , , 62 (59), , , , , , , 63 (60), , , , , , , 64 (61), , , , , , , 65 (62), , , , , , , 66 (63), , , , , , , 6 (56), , , , , , , 7 (64), , , , , , , 8 (65), , , , , , , 9 (66), , , , , , , 
Time, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, V_RMS, V_Valley, L, SOC, N, P, SwitchedOn, 
2019 Aug 19 (Mon) 0:00, 212.617, 231.133, 1, 95.1952, 0.0600606, 0.53003, 1, 218.719, 231.134, 1, 99.5249, 0.00593854, 0.502969, 0, 222.23, 231.134, 1, 100, 0, 0.5, 0, 219.766, 231.134, 1, 100, 0, 0.5, 0, 218.719, 231.134, 1, 100, 0, 0.5, 0, 222.23, 231.134, 1, 98.2676, 0.0216556, 0.510828, 0, 217.886, 230.79, 1, 86.1067, 0.173666, 0.586833, 1, 214.402, 230.791, 1, 89.5905, 0.130118, 0.565059, 1, 221.439, 230.79, 1, 100, 0, 0.5, 0, 216.239, 231.134, 1, 93.1345, 0.0858191, 0.54291, 1, 214.541, 230.533, 1, 94.6187, 0.0672665, 0.533633, 1, 217.636, 231.305, 1, 100, 0, 0.5, 0, 222.785, 231.305, 1, 91.3917, 0.107604, 0.553802, 0, 221.285, 231.305, 1, 100, 0, 0.5, 0, 217.636, 231.305, 1, 100, 0, 0.5, 0, 222.785, 231.305, 1, 100, 0, 0.5, 0, 218.972, 231.133, 1, 92.1289, 0.0983882, 0.549194, 1, 219.021, 230.791, 1, 94.552, 0.0681002, 0.53405, 0, 212.617, 231.133, 1, 93.8287, 0.0771409, 0.53857, 1, 222.543, 231.133, 1, 100, 0, 0.5, 0, 215.984, 231.047, 1, 96.2392, 0.0470104, 0.523505, 0, 221.284, 231.047, 1, 91.2693, 0.109134, 0.554567, 0, 215.984, 231.047, 1, 100, 0, 0.5, 0, 220.864, 230.362, 1, 100, 0, 0.5, 0, 217.827, 230.362, 1, 100, 0, 0.5, 0, 217.661, 230.362, 1, 92.7408, 0.0907399, 0.54537, 0, 220.864, 230.362, 1, 100, 0, 0.5, 0, 217.827, 230.362, 1, 89.5195, 0.131006, 0.565503, 0, 217.661, 230.362, 1, 98.8866, 0.0139172, 0.506959, 0, 220.752, 230.276, 1, 100, 0, 0.5, 0, 217.542, 230.276, 1, 100, 0, 0.5, 0, 220.752, 230.276, 1, 89.7484, 0.128145, 0.564073, 0, 217.721, 230.276, 1, 100, 0, 0.5, 0, 217.542, 230.276, 1, 99.8788, 0.00151478, 0.500757, 0, 219.571, 231.563, 1, 91.7732, 0.102835, 0.551417, 1, 221.285, 231.305, 1, 91.3963, 0.107546, 0.553773, 0, 221.287, 231.563, 1, 96.0012, 0.0499849, 0.524992, 0, 215.776, 231.563, 1, 87.3759, 0.157802, 0.578901, 1, 223.152, 231.563, 1, 100, 0, 0.5, 0, 221.287, 231.563, 1, 100, 0, 0.5, 0, 219.296, 231.563, 1, 100, 0, 0.5, 0, 216.205, 231.391, 1, 89.5119, 0.131102, 0.565551, 1, 219.108, 231.391, 1, 100, 0, 0.5, 0, 215.592, 231.391, 1, 97.6509, 0.0293637, 0.514682, 1, 223.106, 231.304, 1, 99.0675, 0.0116561, 0.505828, 0, 218.965, 231.305, 1, 100, 0, 0.5, 0, 219.345, 231.305, 1, 100, 0, 0.5, 0, 223.106, 231.304, 1, 100, 0, 0.5, 0, 215.451, 231.305, 1, 81.9996, 0.225006, 0.612503, 1, 219.345, 231.305, 1, 94.7226, 0.0659675, 0.532984, 0, 221.284, 231.047, 1, 99.4458, 0.00692809, 0.503464, 0, 221.088, 230.533, 1, 92.5968, 0.0925396, 0.54627, 0, 218.04, 230.533, 1, 90.6706, 0.116618, 0.558309, 0, 217.899, 230.534, 1, 100, 0, 0.5, 0, 
2019 Aug 19 (Mon) 0:30, 224.53, 231.133, -1, 100, 0, 0, 0, 223.89, 231.134, 0.0547475, 99.5249, 0.00593854, 0.030343, 0, 222.366, 231.134, 0.322057, 100, 0, 0.161028, 0, 224.795, 231.134, 0.134466, 100, 0, 0.0672331, 0, 223.89, 231.134, 0.0547475, 100, 0, 0.0273738, 0, 222.366, 231.134, 0.322057, 98.2676, 0.0216556, 0.171856, 0, 218.055, 230.79, -1, 91.8839, 0.101451, 0, 0, 219.214, 230.791, -1, 95.3281, 0.0583982, 0, 0, 221.612, 230.79, 0.268901, 100, 0, 0.134451, 0, 224.795, 231.134, -1, 98.8205, 0.0147438, 0, 0, 224.327, 230.533, -1, 100, 0, 0, 0, 224.758, 231.305, -1, 100, 0, 0, 0, 222.244, 231.305, 0.35962, 91.3917, 0.107604, 0.233612, 0, 225.039, 231.305, 0.246895, 100, 0, 0.123448, 0, 224.758, 231.305, -1, 100, 0, 0, 0, 222.244, 231.305, 0.35962, 100, 0, 0.17981, 0, 217.81, 231.133, 0.0739776, 97.8304, 0.0271196, 0.0505486, 0, 224.669, 230.791, 0.0798315, 94.552, 0.0681002, 0.0739658, 0, 224.53, 231.133, -1, 99.5033, 0.00620899, 0, 0, 221.363, 231.133, 0.345929, 100, 0, 0.172965, 0, 224.424, 231.047, -1, 96.2392, 0.0470104, 0, 0, 225.039, 231.047, 0.251685, 91.2693, 0.109134, 0.180409, 0, 224.424, 231.047, -1, 100, 0, 0, 0, 221.052, 230.362, 0.231664, 100, 0, 0.115832, 0, 224.099, 230.362, -1, 100, 0, 0, 0, 222.28, 230.362, -1, 92.7408, 0.0907399, 0, 0, 221.052, 230.362, 0.231664, 100, 0, 0.115832, 0, 224.099, 230.362, -1, 89.5195, 0.131006, 0, 0, 222.28, 230.362, -1, 98.8866, 0.0139172, 0, 0, 220.94, 230.276, 0.224162, 100, 0, 0.112081, 0, 222.177, 230.276, -1, 100, 0, 0, 0, 220.94, 230.276, 0.224162, 89.7484, 0.128145, 0.176154, 0, 223.985, 230.276, -1, 100, 0, 0, 0, 222.177, 230.276, -1, 99.8788, 0.00151478, 0, 0, 219.65, 231.563, 0.115797, 97.4807, 0.0314915, 0.0736444, 0, 225.039, 231.305, 0.246895, 91.3963, 0.107546, 0.177221, 0, 225.035, 231.563, 0.24236, 96.0012, 0.0499849, 0.146172, 0, 221.482, 231.563, -1, 93.1399, 0.0857513, 0, 0, 223.233, 231.563, 0.379847, 100, 0, 0.189923, 0, 225.035, 231.563, 0.24236, 100, 0, 0.12118, 0, 225.095, 231.563, 0.0955309, 100, 0, 0.0477655, 0, 219.883, 231.391, -1, 95.2495, 0.0593817, 0, 0, 225.579, 231.391, 0.0827815, 100, 0, 0.0413907, 0, 225.579, 231.391, -1, 100, 0, 0, 0, 222.826, 231.304, 0.383781, 99.0675, 0.0116561, 0.197719, 0, 222.691, 231.305, 0.072525, 100, 0, 0.0362625, 0, 225.818, 231.305, 0.101072, 100, 0, 0.0505358, 0, 222.826, 231.304, 0.383781, 100, 0, 0.191891, 0, 219.116, 231.305, -1, 87.8174, 0.152282, 0, 0, 225.818, 231.305, 0.101072, 94.7226, 0.0659675, 0.0835196, 0, 225.039, 231.047, 0.251685, 99.4458, 0.00692809, 0.129306, 0, 221.276, 230.533, 0.24636, 92.5968, 0.0925396, 0.16945, 0, 224.327, 230.533, 0.0032194, 90.6706, 0.116618, 0.0599187, 0, 222.484, 230.534, -1, 100, 0, 0, 0, 
2019 Aug 19 (Mon) 1:00, 228.49, 231.133, 0.497236, 100, 0, 0.248618, 0, 227.462, 231.134, 0.448429, 99.5249, 0.00593854, 0.227184, 0, 229.352, 231.134, 0.332421, 100, 0, 0.16621, 0, 223.822, 231.134, 0.517404, 100, 0, 0.258702, 0, 227.462, 231.134, 0.448429, 100, 0, 0.224215, 0, 229.352, 231.134, 0.332421, 98.2676, 0.0216556, 0.177038, 0, 224.987, 230.79, 0.00429305, 97.5899, 0.030126, 0.0172095, 0, 226.723, 230.791, 0.0949213, 100, 0, 0.0474607, 0, 228.658, 230.79, 0.282395, 100, 0, 0.141198, 0, 223.822, 231.134, 0.517404, 98.8205, 0.0147438, 0.266074, 0, 222.179, 230.533, 0.504786, 100, 0, 0.252393, 0, 228.344, 231.305, 0.507961, 100, 0, 0.253981, 0, 229.887, 231.305, 0.318965, 91.3917, 0.107604, 0.213284, 0, 223.653, 231.305, 0.529033, 100, 0, 0.264516, 0, 228.344, 231.305, 0.507961, 100, 0, 0.253981, 0, 229.887, 231.305, 0.318965, 100, 0, 0.159482, 0, 229.725, 231.133, -1, 100, 0, 0, 0, 223.147, 230.791, 0.521367, 94.552, 0.0681002, 0.294734, 0, 228.49, 231.133, 0.497236, 99.5033, 0.00620899, 0.251723, 0, 229.725, 231.133, 0.256069, 100, 0, 0.128035, 0, 228.738, 231.047, 0.492363, 96.2392, 0.0470104, 0.269687, 0, 218.484, 231.047, 0.539516, 91.2693, 0.109134, 0.324325, 1, 228.738, 231.047, 0.492363, 100, 0, 0.246182, 0, 228.919, 230.362, 0.246909, 100, 0, 0.123454, 0, 221.971, 230.362, 0.493356, 100, 0, 0.246678, 0, 221.629, 230.362, 0.346183, 92.7408, 0.0907399, 0.218461, 1, 228.919, 230.362, 0.246909, 100, 0, 0.123454, 0, 221.971, 230.362, 0.493356, 89.5195, 0.131006, 0.312181, 0, 225.245, 230.362, 0.346183, 98.8866, 0.0139172, 0.18005, 0, 228.827, 230.276, 0.239523, 100, 0, 0.119761, 0, 225.153, 230.276, 0.340282, 100, 0, 0.170141, 0, 228.827, 230.276, 0.239523, 89.7484, 0.128145, 0.183834, 0, 221.887, 230.276, 0.487523, 100, 0, 0.243762, 0, 225.153, 230.276, 0.340282, 99.8788, 0.00151478, 0.170898, 0, 230.134, 231.563, 0.121635, 100, 0, 0.0608173, 0, 223.653, 231.305, 0.529033, 91.3963, 0.107546, 0.31829, 0, 220.982, 231.563, 0.518686, 96.0012, 0.0499849, 0.284335, 1, 228.295, 231.563, 0.256759, 98.8259, 0.014676, 0.135718, 0, 230.134, 231.563, 0.38582, 100, 0, 0.19291, 0, 224.588, 231.563, 0.518686, 100, 0, 0.259343, 0, 228.295, 231.563, 0.523146, 100, 0, 0.261573, 0, 223.701, 231.391, 0.140619, 100, 0, 0.0703095, 0, 227.765, 231.391, 0.565958, 100, 0, 0.282979, 0, 227.765, 231.391, 0.565958, 100, 0, 0.282979, 0, 230.592, 231.304, 0.3627, 99.0675, 0.0116561, 0.187178, 0, 222.901, 231.305, 0.352555, 100, 0, 0.176277, 0, 227.333, 231.305, 0.587587, 100, 0, 0.293793, 0, 230.592, 231.304, 0.3627, 100, 0, 0.18135, 0, 219.323, 231.305, 0.0838971, 93.5757, 0.0803033, 0.0821002, 0, 223.683, 231.305, 0.587587, 94.7226, 0.0659675, 0.326777, 1, 222.049, 231.047, 0.539516, 99.4458, 0.00692809, 0.273222, 0, 228.744, 230.533, 0.261386, 92.5968, 0.0925396, 0.176963, 0, 218.612, 230.533, 0.504786, 90.6706, 0.116618, 0.310702, 1, 226.113, 230.534, 0.357742, 100, 0, 0.178871, 0, 
2019 Aug 19 (Mon) 1:30, 229.626, 231.133, 0.79876, 100, 0, 0.39938, 0, 230.301, 231.134, 0.720437, 99.5249, 0.00593854, 0.363188, 0, 229.433, 231.134, 0.864351, 100, 0, 0.432176, 0, 226.09, 231.134, 0.443279, 100, 0, 0.22164, 0, 230.301, 231.134, 0.720437, 100, 0, 0.360219, 0, 229.433, 231.134, 0.864351, 98.2676, 0.0216556, 0.443003, 0, 228.437, 230.79, 0.546234, 100, 0, 0.273117, 0, 230.27, 230.791, 0.681944, 100, 0, 0.340972, 0, 228.437, 230.79, 0.833251, 100, 0, 0.416625, 0, 226.09, 231.134, 0.443279, 98.8205, 0.0147438, 0.229012, 0, 224.854, 230.533, 0.333421, 100, 0, 0.166711, 0, 230.155, 231.305, 0.777443, 100, 0, 0.388722, 0, 230.605, 231.305, 0.893425, 91.3917, 0.107604, 0.500514, 0, 225.215, 231.305, 0.424858, 100, 0, 0.212429, 0, 230.155, 231.305, 0.777443, 100, 0, 0.388722, 0, 230.605, 231.305, 0.893425, 100, 0, 0.446712, 0, 230.792, 231.133, 0.892809, 100, 0, 0.446404, 0, 225.427, 230.791, 0.40238, 94.552, 0.0681002, 0.23524, 0, 229.626, 231.133, 0.79876, 99.5033, 0.00620899, 0.402484, 0, 230.792, 231.133, 0.892809, 100, 0, 0.446404, 0, 225.511, 231.047, 0.822999, 96.2392, 0.0470104, 0.435005, 1, 219.969, 231.047, 0.0370866, 96.984, 0.0377004, 0.0373935, 0, 229.191, 231.047, 0.822999, 100, 0, 0.4115, 0, 227.371, 230.362, 0.883322, 100, 0, 0.441661, 0, 224.675, 230.362, 0.3212, 100, 0, 0.1606, 0, 230.147, 230.362, 0.293548, 98.4332, 0.019585, 0.156567, 0, 227.371, 230.362, 0.883322, 100, 0, 0.441661, 0, 224.675, 230.362, 0.3212, 89.5195, 0.131006, 0.226103, 0, 230.147, 230.362, 0.586077, 98.8866, 0.0139172, 0.299997, 0, 227.297, 230.276, 0.881925, 100, 0, 0.440962, 0, 230.056, 230.276, 0.582669, 100, 0, 0.291335, 0, 227.297, 230.276, 0.881925, 89.7484, 0.128145, 0.505035, 0, 224.585, 230.276, 0.316661, 100, 0, 0.15833, 0, 230.056, 230.276, 0.582669, 99.8788, 0.00151478, 0.292092, 0, 230.51, 231.563, 0.894653, 100, 0, 0.447326, 0, 221.598, 231.305, 0.424858, 91.3963, 0.107546, 0.266202, 1, 226.843, 231.563, 0.219869, 100, 0, 0.109935, 0, 230.42, 231.563, 0.759069, 98.8259, 0.014676, 0.386872, 0, 230.51, 231.563, 0.894653, 100, 0, 0.447326, 0, 226.843, 231.563, 0.485725, 100, 0, 0.242862, 0, 230.42, 231.563, 0.759069, 100, 0, 0.379534, 0, 226.673, 231.391, 0.425775, 100, 0, 0.212888, 0, 230.249, 231.391, 0.729268, 100, 0, 0.364634, 0, 230.249, 231.391, 0.729268, 100, 0, 0.364634, 0, 230.255, 231.304, 0.946429, 99.0675, 0.0116561, 0.479043, 0, 226.588, 231.305, 0.368391, 100, 0, 0.184195, 0, 230.163, 231.305, 0.701507, 100, 0, 0.350754, 0, 230.255, 231.304, 0.946429, 100, 0, 0.473215, 0, 226.588, 231.305, 0.0994098, 99.2553, 0.00930898, 0.0543594, 0, 230.163, 231.305, 0.427181, 100, 0, 0.21359, 0, 223.559, 231.047, 0.310332, 99.4458, 0.00692809, 0.15863, 0, 223.866, 230.533, 0.857226, 92.5968, 0.0925396, 0.474883, 1, 221.243, 230.533, 0.0488168, 96.3936, 0.0450799, 0.0469483, 0, 230.328, 230.534, 0.647293, 100, 0, 0.323646, 0, 
2019 Aug 19 (Mon) 2:00, 229.792, 231.133, 0.885231, 100, 0, 0.442615, 0, 229.459, 231.134, 0.936624, 99.5249, 0.00593854, 0.471281, 0, 227.156, 231.134, 0.870522, 100, 0, 0.435261, 0, 228.1, 231.134, 0.616012, 100, 0, 0.308006, 0, 229.459, 231.134, 0.936624, 100, 0, 0.468312, 0, 227.156, 231.134, 0.870522, 98.2676, 0.0216556, 0.446089, 0, 226.124, 230.79, 0.816021, 100, 0, 0.408011, 0, 229.083, 230.791, 0.959312, 100, 0, 0.479656, 0, 226.124, 230.79, 0.816021, 100, 0, 0.408011, 0, 228.1, 231.134, 0.616012, 98.8205, 0.0147438, 0.315378, 0, 228.084, 230.533, 0.546847, 100, 0, 0.273424, 0, 229.993, 231.305, 0.913573, 100, 0, 0.456786, 0, 227.976, 231.305, 0.947387, 91.3917, 0.107604, 0.527496, 0, 227.294, 231.305, 0.542269, 100, 0, 0.271134, 0, 229.993, 231.305, 0.913573, 100, 0, 0.456786, 0, 227.976, 231.305, 0.947387, 100, 0, 0.473694, 0, 227.79, 231.133, 0.974059, 100, 0, 0.487029, 0, 228.042, 230.791, 0.580667, 94.552, 0.0681002, 0.324384, 0, 229.792, 231.133, 0.885231, 99.5033, 0.00620899, 0.44572, 0, 227.79, 231.133, 0.974059, 100, 0, 0.487029, 0, 229.691, 231.047, 0.57572, 100, 0, 0.28786, 0, 227.022, 231.047, 0.150925, 100, 0, 0.0754624, 0, 229.691, 231.047, 0.857788, 100, 0, 0.428894, 0, 224.334, 230.362, 0.758084, 100, 0, 0.379042, 0, 228.229, 230.362, 0.539931, 100, 0, 0.269966, 0, 228.612, 230.362, 0.982595, 98.4332, 0.019585, 0.50109, 0, 224.334, 230.362, 0.758084, 100, 0, 0.379042, 0, 228.229, 230.362, 0.539931, 89.5195, 0.131006, 0.335469, 0, 228.612, 230.362, 0.982595, 98.8866, 0.0139172, 0.498256, 0, 223.571, 230.276, 0.757349, 100, 0, 0.378674, 0, 228.513, 230.276, 0.982075, 100, 0, 0.491038, 0, 219.981, 230.276, 0.757349, 89.7484, 0.128145, 0.442747, 1, 228.481, 230.276, 0.536405, 100, 0, 0.268203, 0, 228.513, 230.276, 0.982075, 99.8788, 0.00151478, 0.491795, 0, 228.281, 231.563, 0.922408, 100, 0, 0.461204, 0, 223.644, 231.305, 0.270465, 97.1095, 0.0361315, 0.153298, 0, 228.255, 231.563, 0.651974, 100, 0, 0.325987, 0, 229.93, 231.563, 0.915728, 98.8259, 0.014676, 0.465202, 0, 228.281, 231.563, 0.922408, 100, 0, 0.461204, 0, 228.255, 231.563, 0.651974, 100, 0, 0.325987, 0, 229.93, 231.563, 0.915728, 100, 0, 0.457864, 0, 228.07, 231.391, 0.647688, 100, 0, 0.323844, 0, 229.736, 231.391, 0.914706, 100, 0, 0.457353, 0, 229.736, 231.391, 0.914706, 100, 0, 0.457353, 0, 227.996, 231.304, 0.921125, 99.0675, 0.0116561, 0.466391, 0, 227.977, 231.305, 0.645504, 100, 0, 0.322752, 0, 229.639, 231.305, 0.914185, 100, 0, 0.457093, 0, 227.996, 231.304, 0.921125, 100, 0, 0.460563, 0, 227.977, 231.305, 0.645504, 99.2553, 0.00930898, 0.327406, 0, 229.639, 231.305, 0.914185, 100, 0, 0.457093, 0, 227.022, 231.047, 0.426063, 99.4458, 0.00692809, 0.216496, 0, 225.184, 230.533, 0.468032, 98.2922, 0.0213474, 0.24469, 0, 228.084, 230.533, 0.258779, 100, 0, 0.12939, 0, 228.802, 230.534, 0.983614, 100, 0, 0.491807, 0, 
2019 Aug 19 (Mon) 2:30, 232.149, 231.133, 0.89789, 100, 0, 0.448945, 0, 232.169, 231.134, 0.872492, 99.5249, 0.00593854, 0.439215, 0, 228.013, 231.134, 0.697113, 100, 0, 0.348556, 0, 232.402, 231.134, 0.76904, 100, 0, 0.38452, 0, 232.169, 231.134, 0.872492, 100, 0, 0.436246, 0, 228.013, 231.134, 0.697113, 98.2676, 0.0216556, 0.359384, 0, 227.027, 230.79, 0.635152, 100, 0, 0.317576, 0, 231.868, 230.791, 0.866528, 100, 0, 0.433264, 0, 227.027, 230.79, 0.635152, 100, 0, 0.317576, 0, 232.402, 231.134, 0.76904, 98.8205, 0.0147438, 0.391892, 0, 232.466, 230.533, 0.804535, 100, 0, 0.402267, 0, 232.306, 231.305, 0.901429, 100, 0, 0.450714, 0, 224.483, 231.305, 0.74984, 91.3917, 0.107604, 0.428722, 1, 232.609, 231.305, 0.698536, 100, 0, 0.349268, 0, 232.306, 231.305, 0.901429, 100, 0, 0.450714, 0, 228.147, 231.305, 0.74984, 100, 0, 0.37492, 0, 227.986, 231.133, 0.745495, 100, 0, 0.372747, 0, 232.39, 230.791, 0.785108, 94.552, 0.0681002, 0.426604, 0, 232.149, 231.133, 0.89789, 99.5033, 0.00620899, 0.45205, 0, 227.986, 231.133, 0.745495, 100, 0, 0.372747, 0, 232.07, 231.047, 0.896089, 100, 0, 0.448044, 0, 232.361, 231.047, 0.691524, 100, 0, 0.345762, 0, 232.07, 231.047, 0.896089, 100, 0, 0.448044, 0, 225.291, 230.362, 0.512357, 100, 0, 0.256178, 0, 232.631, 230.362, 0.82742, 100, 0, 0.41371, 0, 231.497, 230.362, 0.85844, 98.4332, 0.019585, 0.439013, 0, 225.291, 230.362, 0.512357, 100, 0, 0.256178, 0, 232.631, 230.362, 0.82742, 89.5195, 0.131006, 0.479213, 0, 231.497, 230.362, 0.85844, 98.8866, 0.0139172, 0.436179, 0, 224.537, 230.276, 0.453801, 100, 0, 0.226901, 0, 231.423, 230.276, 0.856344, 100, 0, 0.428172, 0, 220.931, 230.276, 0.161388, 95.4834, 0.0564577, 0.108923, 0, 232.89, 230.276, 0.853731, 100, 0, 0.426865, 0, 231.423, 230.276, 0.856344, 99.8788, 0.00151478, 0.428929, 0, 229.08, 231.563, 0.758049, 100, 0, 0.379024, 0, 232.609, 231.305, 0.424236, 100, 0, 0.212118, 0, 232.496, 231.563, 0.756119, 100, 0, 0.37806, 0, 232.549, 231.563, 0.879636, 98.8259, 0.014676, 0.447156, 0, 229.08, 231.563, 0.758049, 100, 0, 0.379024, 0, 232.496, 231.563, 0.756119, 100, 0, 0.37806, 0, 232.549, 231.563, 0.879636, 100, 0, 0.439818, 0, 232.338, 231.391, 0.751997, 100, 0, 0.375999, 0, 232.388, 231.391, 0.876455, 100, 0, 0.438228, 0, 232.388, 231.391, 0.876455, 100, 0, 0.438228, 0, 228.833, 231.304, 0.751325, 99.0675, 0.0116561, 0.38149, 0, 232.258, 231.305, 0.749896, 100, 0, 0.374948, 0, 232.307, 231.305, 0.874835, 100, 0, 0.437418, 0, 228.833, 231.304, 0.751325, 100, 0, 0.375662, 0, 232.258, 231.305, 0.749896, 99.2553, 0.00930898, 0.379603, 0, 232.307, 231.305, 0.874835, 100, 0, 0.437418, 0, 232.361, 231.047, 0.691524, 99.4458, 0.00692809, 0.349226, 0, 226.12, 230.533, 0.573192, 98.2922, 0.0213474, 0.29727, 0, 232.466, 230.533, 0.804535, 100, 0, 0.402267, 0, 231.645, 230.534, 0.861831, 100, 0, 0.430915, 0, 
