Time, 1 (House 1), House 1 Magnitude, House 1 Phase, 10 (House 2), House 2 Magnitude, House 2 Phase, 11 (House 3), House 3 Magnitude, House 3 Phase, 12 (House 4), House 4 Magnitude, House 4 Phase, 13 (House 5), House 5 Magnitude, House 5 Phase, 14 (House 6), House 6 Magnitude, House 6 Phase, 15 (House 7), House 7 Magnitude, House 7 Phase, 16 (House 8), House 8 Magnitude, House 8 Phase, 17 (House 9), House 9 Magnitude, House 9 Phase, 18 (House 10), House 10 Magnitude, House 10 Phase, 19 (House 11), House 11 Magnitude, House 11 Phase, 2 (House 12), House 12 Magnitude, House 12 Phase, 20 (House 13), House 13 Magnitude, House 13 Phase, 21 (House 14), House 14 Magnitude, House 14 Phase, 22 (House 15), House 15 Magnitude, House 15 Phase, 23 (House 16), House 16 Magnitude, House 16 Phase, 24 (House 17), House 17 Magnitude, House 17 Phase, 25 (House 18), House 18 Magnitude, House 18 Phase, 26 (House 19), House 19 Magnitude, House 19 Phase, 27 (House 20), House 20 Magnitude, House 20 Phase, 28 (House 21), House 21 Magnitude, House 21 Phase, 29 (House 22), House 22 Magnitude, House 22 Phase, 3 (House 23), House 23 Magnitude, House 23 Phase, 30 (House 24), House 24 Magnitude, House 24 Phase, 31 (House 25), House 25 Magnitude, House 25 Phase, 32 (House 26), House 26 Magnitude, House 26 Phase, 33 (House 27), House 27 Magnitude, House 27 Phase, 34 (House 28), House 28 Magnitude, House 28 Phase, 35 (House 29), House 29 Magnitude, House 29 Phase, 36 (House 30), House 30 Magnitude, House 30 Phase, 37 (House 31), House 31 Magnitude, House 31 Phase, 38 (House 32), House 32 Magnitude, House 32 Phase, 39 (House 33), House 33 Magnitude, House 33 Phase, 4 (House 34), House 34 Magnitude, House 34 Phase, 40 (House 35), House 35 Magnitude, House 35 Phase, 41 (House 36), House 36 Magnitude, House 36 Phase, 42 (House 37), House 37 Magnitude, House 37 Phase, 43 (House 38), House 38 Magnitude, House 38 Phase, 44 (House 39), House 39 Magnitude, House 39 Phase, 45 (House 40), House 40 Magnitude, House 40 Phase, 46 (House 41), House 41 Magnitude, House 41 Phase, 47 (House 42), House 42 Magnitude, House 42 Phase, 48 (House 43), House 43 Magnitude, House 43 Phase, 49 (House 44), House 44 Magnitude, House 44 Phase, 5 (House 45), House 45 Magnitude, House 45 Phase, 50 (House 46), House 46 Magnitude, House 46 Phase, 51 (House 47), House 47 Magnitude, House 47 Phase, 52 (House 48), House 48 Magnitude, House 48 Phase, 53 (House 49), House 49 Magnitude, House 49 Phase, 54 (House 50), House 50 Magnitude, House 50 Phase, 55 (House 51), House 51 Magnitude, House 51 Phase, 56 (House 52), House 52 Magnitude, House 52 Phase, 57 (House 53), House 53 Magnitude, House 53 Phase, 58 (House 54), House 54 Magnitude, House 54 Phase, 59 (House 55), House 55 Magnitude, House 55 Phase, 6 (House 56), House 56 Magnitude, House 56 Phase, 60 (House 57), House 57 Magnitude, House 57 Phase, 61 (House 58), House 58 Magnitude, House 58 Phase, 62 (House 59), House 59 Magnitude, House 59 Phase, 63 (House 60), House 60 Magnitude, House 60 Phase, 64 (House 61), House 61 Magnitude, House 61 Phase, 65 (House 62), House 62 Magnitude, House 62 Phase, 66 (House 63), House 63 Magnitude, House 63 Phase, 7 (House 64), House 64 Magnitude, House 64 Phase, 8 (House 65), House 65 Magnitude, House 65 Phase, 9 (House 66), House 66 Magnitude, House 66 Phase, 
2019 Aug 19 (Mon) 5:00, 226.237, 319.948, -5.55562, 218.549, 309.075, -127.769, 223.532, 316.122, -127.909, 224.984, 318.176, 113.432, 222.605, 314.811, -5.59035, 223.532, 316.122, -127.909, 224.984, 318.176, 113.432, 224.262, 317.155, 113.343, 221.929, 313.856, -5.67558, 222.821, 315.116, -127.987, 220.662, 312.063, 113.308, 225.551, 318.977, -5.64086, 223.988, 316.767, 113.321, 225.285, 318.601, -5.65932, 222.541, 314.72, -128.005, 222.981, 315.342, -127.709, 220.936, 312.45, 113.099, 228.116, 322.605, -5.36903, 222.981, 315.342, -127.709, 224.541, 317.549, 113.134, 220.431, 311.736, 112.928, 228.268, 322.82, -5.33301, 219.243, 310.057, -128.022, 222.115, 314.119, -127.734, 224.028, 316.823, 112.963, 222.035, 314.005, -127.741, 223.932, 316.687, 112.959, 228.17, 322.681, -5.34165, 222.035, 314.005, -127.741, 223.932, 316.687, 112.959, 223.805, 316.509, 113.306, 225.108, 318.351, -5.67166, 222.354, 314.456, -128.017, 228.116, 322.605, -5.36903, 223.805, 316.509, 113.306, 225.108, 318.351, -5.67166, 222.354, 314.456, -128.017, 223.714, 316.38, 113.299, 225.02, 318.226, -5.67783, 222.261, 314.325, -128.023, 223.714, 316.38, 113.299, 225.02, 318.226, -5.67783, 222.261, 314.325, -128.023, 225.833, 319.376, 113.424, 228.268, 322.82, -5.33301, 227.7, 322.017, -5.34963, 223.963, 316.732, -127.782, 225.833, 319.376, 113.424, 227.7, 322.017, -5.34963, 223.963, 316.732, -127.782, 226.337, 320.089, 113.316, 227.515, 321.755, -5.16511, 222.443, 314.582, -128.019, 226.337, 320.089, 113.316, 227.515, 321.755, -5.16511, 228.17, 322.681, -5.34165, 218.872, 309.531, -128.054, 226.587, 320.443, 113.262, 227.425, 321.628, -5.07334, 221.686, 313.511, -128.138, 226.587, 320.443, 113.262, 227.425, 321.628, -5.07334, 218.127, 308.478, -128.173, 223.988, 316.767, 113.321, 225.285, 318.601, -5.65932, 222.541, 314.72, -128.005, 
2019 Aug 19 (Mon) 5:30, 226.291, 320.024, -6.01808, 218.528, 309.045, -128.222, 223.507, 316.086, -128.362, 224.994, 318.189, 112.974, 222.659, 314.887, -6.0527, 223.507, 316.086, -128.362, 224.994, 318.189, 112.974, 224.244, 317.13, 112.873, 221.959, 313.897, -6.14899, 222.769, 315.043, -128.451, 220.645, 312.039, 112.839, 225.58, 319.018, -6.11437, 223.95, 316.713, 112.843, 225.295, 318.616, -6.14119, 222.47, 314.62, -128.477, 222.97, 315.327, -128.157, 220.958, 312.482, 112.647, 228.182, 322.699, -5.82652, 222.97, 315.327, -128.157, 224.563, 317.58, 112.682, 220.44, 311.749, 112.471, 228.322, 322.896, -5.79629, 219.194, 309.986, -128.485, 222.092, 314.086, -128.187, 224.036, 316.834, 112.505, 222.006, 313.964, -128.196, 223.933, 316.689, 112.498, 228.217, 322.747, -5.80779, 222.006, 313.964, -128.196, 223.933, 316.689, 112.498, 223.753, 316.435, 112.823, 225.106, 318.348, -6.1591, 222.27, 314.337, -128.494, 228.182, 322.699, -5.82652, 223.753, 316.435, 112.823, 225.106, 318.348, -6.1591, 222.27, 314.337, -128.494, 223.655, 316.296, 112.812, 225.011, 318.214, -6.16806, 222.17, 314.196, -128.503, 223.655, 316.296, 112.812, 225.011, 318.214, -6.16806, 222.17, 314.196, -128.503, 225.876, 319.438, 112.98, 228.322, 322.896, -5.79629, 227.786, 322.138, -5.79849, 223.971, 316.743, -128.222, 225.876, 319.438, 112.98, 227.786, 322.138, -5.79849, 223.971, 316.743, -128.222, 226.366, 320.13, 112.866, 227.589, 321.859, -5.61982, 222.438, 314.575, -128.464, 226.366, 320.13, 112.866, 227.589, 321.859, -5.61982, 228.217, 322.747, -5.80779, 218.867, 309.525, -128.499, 226.609, 320.473, 112.809, 227.493, 321.723, -5.53097, 221.674, 313.495, -128.586, 226.609, 320.473, 112.809, 227.493, 321.723, -5.53097, 218.116, 308.463, -128.621, 223.95, 316.713, 112.843, 225.295, 318.616, -6.14119, 222.47, 314.62, -128.477, 
2019 Aug 19 (Mon) 6:00, 225.743, 319.248, -6.28343, 217.968, 308.253, -128.476, 222.932, 315.274, -128.616, 224.428, 317.39, 112.714, 222.12, 314.125, -6.31805, 222.932, 315.274, -128.616, 224.428, 317.39, 112.714, 223.652, 316.291, 112.61, 221.394, 313.098, -6.41862, 222.169, 314.194, -128.708, 220.062, 311.215, 112.575, 225.005, 318.205, -6.384, 223.336, 315.844, 112.576, 224.701, 317.775, -6.41405, 221.849, 313.742, -128.737, 222.412, 314.537, -128.409, 220.418, 311.718, 112.39, 227.642, 321.934, -6.08998, 222.412, 314.537, -128.409, 224.013, 316.802, 112.424, 219.886, 310.966, 112.211, 227.766, 322.11, -6.06201, 218.603, 309.152, -128.743, 221.523, 313.281, -128.441, 223.472, 316.038, 112.246, 221.43, 313.149, -128.451, 223.362, 315.882, 112.238, 227.655, 321.952, -6.07463, 221.43, 313.149, -128.451, 223.362, 315.882, 112.238, 223.125, 315.547, 112.554, 224.498, 317.488, -6.43413, 221.636, 313.441, -128.756, 227.642, 321.934, -6.08998, 223.125, 315.547, 112.554, 224.498, 317.488, -6.43413, 221.636, 313.441, -128.756, 223.02, 315.398, 112.543, 224.396, 317.344, -6.44418, 221.53, 313.291, -128.766, 223.02, 315.398, 112.543, 224.396, 317.344, -6.44418, 221.53, 313.291, -128.766, 225.345, 318.686, 112.725, 227.766, 322.11, -6.06201, 227.268, 321.406, -6.0586, 223.43, 315.978, -128.471, 225.345, 318.686, 112.725, 227.268, 321.406, -6.0586, 223.43, 315.978, -128.471, 225.819, 319.356, 112.609, 227.058, 321.108, -5.8823, 221.887, 313.796, -128.715, 225.819, 319.356, 112.609, 227.058, 321.108, -5.8823, 227.655, 321.952, -6.07463, 218.326, 308.76, -128.75, 226.053, 319.687, 112.551, 226.955, 320.962, -5.79463, 221.119, 312.71, -128.838, 226.053, 319.687, 112.551, 226.955, 320.962, -5.79463, 217.57, 307.691, -128.872, 223.336, 315.844, 112.576, 224.701, 317.775, -6.41405, 221.849, 313.742, -128.737, 
2019 Aug 19 (Mon) 6:30, 220.799, 312.257, -6.21296, 213.307, 301.662, -128.355, 218.164, 308.53, -128.493, 219.566, 310.513, 112.814, 217.257, 307.247, -6.24815, 218.164, 308.53, -128.493, 219.566, 310.513, 112.814, 218.694, 309.281, 112.731, 216.436, 306.086, -6.3288, 217.312, 307.325, -128.565, 215.186, 304.318, 112.696, 219.965, 311.078, -6.2936, 218.301, 308.724, 112.714, 219.583, 310.537, -6.3087, 216.92, 306.771, -128.578, 217.707, 307.884, -128.298, 215.702, 305.048, 112.479, 222.708, 314.956, -6.02871, 217.707, 307.884, -128.298, 219.219, 310.022, 112.514, 215.127, 304.236, 112.312, 222.77, 315.044, -5.99049, 213.825, 302.394, -128.6, 216.785, 306.581, -128.32, 218.635, 309.197, 112.347, 216.668, 306.415, -128.325, 218.499, 309.005, 112.344, 222.631, 314.848, -5.99806, 216.668, 306.415, -128.325, 218.499, 309.005, 112.344, 218.038, 308.352, 112.703, 219.328, 310.176, -6.31878, 216.659, 306.402, -128.587, 222.708, 314.956, -6.02871, 218.038, 308.352, 112.703, 219.328, 310.176, -6.31878, 216.659, 306.402, -128.587, 217.907, 308.167, 112.697, 219.201, 309.996, -6.32383, 216.528, 306.217, -128.591, 217.907, 308.167, 112.697, 219.201, 309.996, -6.32383, 216.528, 306.217, -128.591, 220.604, 311.981, 112.798, 222.77, 315.044, -5.99049, 222.431, 314.565, -6.01281, 218.783, 309.405, -128.375, 220.604, 311.981, 112.798, 222.431, 314.565, -6.01281, 218.783, 309.405, -128.375, 221.009, 312.554, 112.694, 222.164, 314.188, -5.8269, 217.223, 307.2, -128.609, 221.009, 312.554, 112.694, 222.164, 314.188, -5.8269, 222.631, 314.848, -5.99806, 213.738, 302.271, -128.644, 221.21, 312.838, 112.642, 222.033, 314.003, -5.73442, 216.446, 306.101, -128.726, 221.21, 312.838, 112.642, 222.033, 314.003, -5.73442, 212.974, 301.19, -128.761, 218.301, 308.724, 112.714, 219.583, 310.537, -6.3087, 216.92, 306.771, -128.578, 
2019 Aug 19 (Mon) 7:00, 221.417, 313.13, -6.55201, 213.84, 302.416, -128.694, 218.707, 309.298, -128.832, 220.144, 311.33, 112.474, 217.865, 308.107, -6.58705, 218.707, 309.298, -128.832, 220.144, 311.33, 112.474, 219.264, 310.086, 112.381, 217.038, 306.938, -6.67819, 217.847, 308.082, -128.914, 215.747, 305.112, 112.346, 220.576, 311.942, -6.64315, 218.865, 309.522, 112.356, 220.19, 311.396, -6.66616, 217.45, 307.521, -128.935, 218.253, 308.656, -128.631, 216.271, 305.854, 112.145, 223.333, 315.84, -6.36304, 218.253, 308.656, -128.631, 219.798, 310.841, 112.18, 215.692, 305.035, 111.972, 223.393, 315.925, -6.33028, 214.352, 303.14, -128.949, 217.327, 307.346, -128.658, 219.209, 310.008, 112.007, 217.208, 307.178, -128.666, 219.071, 309.813, 112.002, 223.253, 315.727, -6.34056, 217.208, 307.178, -128.666, 219.071, 309.813, 112.002, 218.599, 309.146, 112.339, 219.932, 311.031, -6.68153, 217.185, 307.146, -128.948, 223.333, 315.84, -6.36304, 218.599, 309.146, 112.339, 219.932, 311.031, -6.68153, 217.185, 307.146, -128.948, 218.466, 308.958, 112.33, 219.804, 310.849, -6.68923, 217.053, 306.959, -128.955, 218.466, 308.958, 112.33, 219.804, 310.849, -6.68923, 217.053, 306.959, -128.955, 221.191, 312.812, 112.472, 223.393, 315.925, -6.33028, 223.058, 315.452, -6.33895, 219.335, 310.186, -128.701, 221.191, 312.812, 112.472, 223.058, 315.452, -6.33895, 219.335, 310.186, -128.701, 221.594, 313.382, 112.362, 222.79, 315.072, -6.15847, 217.768, 307.971, -128.939, 221.594, 313.382, 112.362, 222.79, 315.072, -6.15847, 223.253, 315.727, -6.34056, 214.275, 303.03, -128.975, 221.793, 313.663, 112.307, 222.658, 314.886, -6.06871, 216.988, 306.867, -129.059, 221.793, 313.663, 112.307, 222.658, 314.886, -6.06871, 213.507, 301.945, -129.094, 218.865, 309.522, 112.356, 220.19, 311.396, -6.66616, 217.45, 307.521, -128.935, 
2019 Aug 19 (Mon) 7:30, 220.144, 311.331, -6.79454, 212.602, 300.665, -128.918, 217.439, 307.504, -129.055, 218.869, 309.528, 112.242, 216.613, 306.338, -6.82967, 217.439, 307.504, -129.055, 218.869, 309.528, 112.242, 217.95, 308.227, 112.148, 215.748, 305.114, -6.92194, 216.541, 306.235, -129.138, 214.454, 303.284, 112.113, 219.265, 310.087, -6.88681, 217.519, 307.618, 112.122, 218.848, 309.497, -6.9107, 216.114, 305.631, -129.159, 217.009, 306.897, -128.855, 215.043, 304.116, 111.913, 222.069, 314.054, -6.60514, 217.009, 306.897, -128.855, 218.548, 309.073, 111.948, 214.444, 303.27, 111.74, 222.106, 314.106, -6.57302, 213.068, 301.323, -129.173, 216.068, 305.566, -128.882, 217.94, 308.214, 111.775, 215.939, 305.384, -128.89, 217.792, 308.004, 111.77, 221.956, 313.893, -6.58363, 215.939, 305.384, -128.89, 217.792, 308.004, 111.77, 217.232, 307.212, 112.105, 218.57, 309.104, -6.92667, 215.829, 305.229, -129.173, 222.069, 314.054, -6.60514, 217.232, 307.212, 112.105, 218.57, 309.104, -6.92667, 215.829, 305.229, -129.173, 217.088, 307.009, 112.096, 218.431, 308.908, -6.93466, 215.687, 305.028, -129.181, 217.088, 307.009, 112.096, 218.431, 308.908, -6.93466, 215.687, 305.028, -129.181, 219.967, 311.081, 112.24, 222.106, 314.106, -6.57302, 221.831, 313.716, -6.58014, 218.116, 308.463, -128.924, 219.967, 311.081, 112.24, 221.831, 313.716, -6.58014, 218.116, 308.463, -128.924, 220.345, 311.614, 112.13, 221.541, 313.307, -6.40051, 216.538, 306.231, -129.163, 220.345, 311.614, 112.13, 221.541, 313.307, -6.40051, 221.956, 313.893, -6.58363, 213.065, 301.319, -129.198, 220.53, 311.877, 112.075, 221.399, 313.105, -6.31117, 215.752, 305.12, -129.282, 220.53, 311.877, 112.075, 221.399, 313.105, -6.31117, 212.292, 300.226, -129.318, 217.519, 307.618, 112.122, 218.848, 309.497, -6.9107, 216.114, 305.631, -129.159, 
2019 Aug 19 (Mon) 8:00, 220.886, 312.38, -6.75739, 213.308, 301.663, -128.889, 218.161, 308.526, -129.027, 219.603, 310.565, 112.274, 217.343, 307.369, -6.79244, 218.161, 308.526, -129.027, 219.603, 310.565, 112.274, 218.7, 309.289, 112.178, 216.494, 306.169, -6.88657, 217.28, 307.28, -129.112, 215.192, 304.327, 112.143, 220.023, 311.16, -6.85152, 218.283, 308.699, 112.151, 219.62, 310.589, -6.8768, 216.865, 306.694, -129.134, 217.721, 307.904, -128.826, 215.753, 305.12, 111.946, 222.808, 315.098, -6.56711, 217.721, 307.904, -128.826, 219.27, 310.094, 111.981, 215.162, 304.285, 111.772, 222.856, 315.166, -6.53594, 213.794, 302.351, -129.147, 216.785, 306.581, -128.854, 218.67, 309.246, 111.808, 216.661, 306.405, -128.862, 218.526, 309.042, 111.802, 222.71, 314.959, -6.54701, 216.661, 306.405, -128.862, 218.526, 309.042, 111.802, 218.005, 308.306, 112.132, 219.351, 310.209, -6.89369, 216.59, 306.304, -129.15, 222.808, 315.098, -6.56711, 218.005, 308.306, 112.132, 219.351, 310.209, -6.89369, 216.59, 306.304, -129.15, 217.866, 308.109, 112.123, 219.216, 310.019, -6.90215, 216.452, 306.109, -129.157, 217.866, 308.109, 112.123, 219.216, 310.019, -6.90215, 216.452, 306.109, -129.157, 220.679, 312.087, 112.275, 222.856, 315.166, -6.53594, 222.553, 314.738, -6.54067, 218.817, 309.454, -128.893, 220.679, 312.087, 112.275, 222.553, 314.738, -6.54067, 218.817, 309.454, -128.893, 221.068, 312.637, 112.164, 222.273, 314.342, -6.36188, 217.243, 307.228, -129.133, 221.068, 312.637, 112.164, 222.273, 314.342, -6.36188, 222.71, 314.959, -6.54701, 213.758, 302.3, -129.168, 221.26, 312.908, 112.109, 222.135, 314.147, -6.27297, 216.459, 306.119, -129.253, 221.26, 312.908, 112.109, 222.135, 314.147, -6.27297, 212.987, 301.209, -129.288, 218.283, 308.699, 112.151, 219.62, 310.589, -6.8768, 216.865, 306.694, -129.134, 
2019 Aug 19 (Mon) 8:30, 220.053, 311.202, -6.31896, 212.586, 300.642, -128.451, 217.425, 307.486, -128.589, 218.822, 309.461, 112.713, 216.523, 306.21, -6.35421, 217.425, 307.486, -128.589, 218.822, 309.461, 112.713, 217.929, 308.198, 112.631, 215.682, 305.02, -6.4346, 216.553, 306.252, -128.66, 214.433, 303.253, 112.596, 219.198, 309.993, -6.39934, 217.518, 307.617, 112.615, 218.799, 309.429, -6.41425, 216.145, 305.676, -128.673, 216.982, 306.859, -128.394, 214.983, 304.032, 112.378, 221.966, 313.908, -6.13486, 216.982, 306.859, -128.394, 218.488, 308.989, 112.413, 214.399, 303.206, 112.211, 222.016, 313.977, -6.09653, 213.079, 301.339, -128.695, 216.052, 305.544, -128.416, 217.894, 308.149, 112.247, 215.93, 305.371, -128.421, 217.753, 307.949, 112.244, 221.871, 313.773, -6.10406, 215.93, 305.371, -128.421, 217.753, 307.949, 112.244, 217.244, 307.23, 112.603, 218.533, 309.053, -6.42422, 215.873, 305.291, -128.681, 221.966, 313.908, -6.13486, 217.244, 307.23, 112.603, 218.533, 309.053, -6.42422, 215.873, 305.291, -128.681, 217.107, 307.036, 112.598, 218.4, 308.865, -6.42921, 215.738, 305.099, -128.685, 217.107, 307.036, 112.598, 218.4, 308.865, -6.42921, 215.738, 305.099, -128.685, 219.887, 310.967, 112.697, 222.016, 313.977, -6.09653, 221.709, 313.544, -6.11915, 218.071, 308.399, -128.471, 219.887, 310.967, 112.697, 221.709, 313.544, -6.11915, 218.071, 308.399, -128.471, 220.278, 311.52, 112.593, 221.431, 313.151, -5.93324, 216.505, 306.185, -128.705, 220.278, 311.52, 112.593, 221.431, 313.151, -5.93324, 221.871, 313.773, -6.10406, 213.032, 301.273, -128.74, 220.471, 311.793, 112.541, 221.294, 312.957, -5.84077, 215.726, 305.083, -128.822, 220.471, 311.793, 112.541, 221.294, 312.957, -5.84077, 212.265, 300.188, -128.857, 217.518, 307.617, 112.615, 218.799, 309.429, -6.41425, 216.145, 305.676, -128.673, 
2019 Aug 19 (Mon) 9:00, 224.683, 317.75, -3.67871, 224.681, 317.747, -123.679, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.683, 317.75, -3.67871, 224.684, 317.75, -123.679, 224.683, 317.75, 116.321, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 224.136, 316.976, -123.699, 224.135, 316.975, 116.301, 224.135, 316.975, -3.69857, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.956, 318.136, -3.66891, 224.956, 318.136, -123.669, 224.956, 318.136, 116.331, 224.681, 317.747, 116.321, 224.681, 317.747, -3.67889, 224.136, 316.976, -123.699, 224.681, 317.747, -123.679, 224.681, 317.747, 116.321, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 224.543, 317.552, -3.68389, 224.544, 317.553, -123.684, 224.543, 317.552, 116.316, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72348, 223.452, 316.008, -123.724, 224.956, 318.136, -3.66891, 223.451, 316.008, 116.276, 223.451, 316.008, -3.72348, 223.452, 316.008, -123.724, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 223.314, 315.814, 116.271, 223.315, 315.814, -3.72848, 223.315, 315.815, -123.729, 225.369, 318.719, 116.346, 224.681, 317.747, -3.67889, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.369, 318.719, 116.346, 225.369, 318.72, -3.65398, 225.369, 318.72, -123.654, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66395, 225.093, 318.33, -123.664, 225.093, 318.33, 116.336, 225.093, 318.33, -3.66395, 224.543, 317.552, -3.68389, 225.093, 318.33, -123.664, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 224.955, 318.135, 116.331, 224.955, 318.135, -3.66895, 224.956, 318.135, -123.669, 223.725, 316.395, 116.286, 223.725, 316.395, -3.71351, 223.725, 316.395, -123.714, 
2019 Aug 19 (Mon) 9:30, 227.151, 321.24, -3.73298, 227.149, 321.237, -123.733, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 227.151, 321.24, -3.73298, 227.151, 321.24, -123.733, 227.15, 321.239, 116.267, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.65, 320.531, -123.764, 226.649, 320.531, 116.236, 226.65, 320.531, -3.76405, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71762, 227.4, 321.593, -123.718, 227.4, 321.592, 116.282, 227.149, 321.237, 116.267, 227.149, 321.237, -3.73323, 226.65, 320.531, -123.764, 227.149, 321.237, -123.733, 227.149, 321.237, 116.267, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 227.023, 321.059, -3.74104, 227.023, 321.059, -123.741, 227.023, 321.059, 116.259, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 227.4, 321.592, -3.71762, 226.024, 319.646, 116.197, 226.024, 319.646, -3.80303, 226.024, 319.646, -123.803, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 225.899, 319.469, 116.189, 225.899, 319.469, -3.81084, 225.899, 319.47, -123.811, 227.777, 322.126, 116.306, 227.149, 321.237, -3.73323, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.777, 322.126, 116.306, 227.777, 322.126, -3.69426, 227.778, 322.126, -123.694, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70986, 227.526, 321.77, -123.71, 227.525, 321.77, 116.29, 227.526, 321.77, -3.70986, 227.023, 321.059, -3.74104, 227.526, 321.77, -123.71, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 227.4, 321.592, 116.282, 227.4, 321.592, -3.71768, 227.4, 321.592, -123.718, 226.274, 320, 116.213, 226.274, 320, -3.78742, 226.274, 320, -123.787, 
2019 Aug 19 (Mon) 10:00, 229.154, 324.072, -3.65368, 229.152, 324.07, -123.654, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 229.154, 324.072, -3.65368, 229.154, 324.072, -123.654, 229.154, 324.072, 116.346, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69093, 228.699, 323.429, -123.691, 228.698, 323.428, 116.309, 228.699, 323.429, -3.69093, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.381, 324.393, -3.63525, 229.381, 324.393, -123.635, 229.38, 324.393, 116.365, 229.152, 324.07, 116.346, 229.152, 324.07, -3.65396, 228.699, 323.429, -123.691, 229.152, 324.07, -123.654, 229.152, 324.07, 116.346, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 229.038, 323.909, -3.66332, 229.038, 323.909, -123.663, 229.038, 323.909, 116.337, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 229.381, 324.393, -3.63525, 228.13, 322.624, 116.262, 228.13, 322.625, -3.73764, 228.13, 322.625, -123.738, 228.016, 322.464, 116.253, 228.016, 322.464, -3.747, 228.017, 322.464, -123.747, 228.016, 322.464, 116.253, 228.016, 322.464, -3.747, 228.017, 322.464, -123.747, 229.723, 324.878, 116.393, 229.152, 324.07, -3.65396, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.723, 324.878, 116.393, 229.723, 324.878, -3.60725, 229.723, 324.878, -123.607, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.495, 324.554, -123.626, 229.494, 324.554, 116.374, 229.495, 324.554, -3.62595, 229.038, 323.909, -3.66332, 229.495, 324.554, -123.626, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 229.38, 324.392, 116.365, 229.38, 324.393, -3.63531, 229.38, 324.393, -123.635, 228.357, 322.946, 116.281, 228.357, 322.946, -3.71894, 228.358, 322.946, -123.719, 
