1, 0
10, 1
11, 1
12, 2
13, 0
14, 1
15, 2
16, 2
17, 0
18, 1
19, 2
2, 0
20, 2
21, 0
22, 1
23, 1
24, 2
25, 0
26, 1
27, 2
28, 2
29, 0
3, 1
30, 1
31, 2
32, 1
33, 2
34, 0
35, 1
36, 2
37, 2
38, 0
39, 1
4, 0
40, 2
41, 0
42, 1
43, 2
44, 0
45, 1
46, 2
47, 0
48, 1
49, 2
5, 0
50, 0
51, 1
52, 2
53, 0
54, 1
55, 2
56, 0
57, 1
58, 2
59, 0
6, 0
60, 1
61, 2
62, 0
63, 1
64, 2
65, 0
66, 1
7, 2
8, 0
9, 1
